symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,days_held,exit_reason,score,realistic
AMD,2024-02-01,2024-02-05,173.7899932861328,178.7659942626953,2.5632264047388844,1,Trailing Stop,150,True
SNOW,2024-02-01,2024-02-05,208.63999938964844,218.26640319824216,4.313882207033466,1,Trailing Stop,120,True
PYPL,2024-02-01,2024-02-06,61.64748727840884,63.19590647493791,2.21173123980899,2,Trailing Stop,120,True
MRVL,2024-02-02,2024-02-06,67.25213706089028,65.90709431967247,-2.3,1,Stop Loss,115,True
RUN,2024-02-06,2024-02-08,15.359999656677246,15.67199993133545,1.7312518335413596,1,Trailing Stop,140,True
BILL,2024-02-06,2024-02-08,77.4800033569336,75.93040328979492,-2.3,1,Stop Loss,140,True
NET,2024-02-06,2024-02-08,81.9800033569336,89.26000213623047,8.580212833854631,1,Trailing Stop,125,True
AMD,2024-02-07,2024-02-09,170.3300018310547,174.14600524902343,1.9403589367384175,1,Trailing Stop,120,True
NFLX,2024-02-07,2024-02-13,56.05500030517578,54.93390029907226,-2.3,3,Stop Loss,100,True
LRCX,2024-02-07,2024-02-09,83.57662798194748,88.42800606635055,5.504706652499743,1,Trailing Stop,85,True
BILL,2024-02-08,2024-02-12,70.6500015258789,69.23700149536133,-2.3,1,Stop Loss,155,True
MRVL,2024-02-12,2024-02-14,67.32169245912765,68.7446449140597,1.8136611439113206,1,Trailing Stop,130,True
UBER,2024-02-13,2024-02-15,74.5999984741211,80.41199798583985,7.490884223321999,1,Trailing Stop,95,True
CRWD,2024-02-13,2024-02-15,327.760009765625,336.314404296875,2.3099567599375828,1,Trailing Stop,85,True
ROKU,2024-02-14,2024-02-16,91.75,89.91499999999999,-2.3,1,Stop Loss,150,True
QCOM,2024-02-14,2024-02-20,148.6744085604959,144.46692279823387,-3.13,2,Stop Loss,105,True
LRCX,2024-02-14,2024-02-16,90.02635594229415,93.02726078313609,3.033362557477597,1,Trailing Stop,85,True
INTC,2024-02-20,2024-02-22,44.020815778072794,43.017141178332736,-2.58,1,Stop Loss,90,True
QCOM,2024-02-20,2024-02-22,143.7154154355564,148.07395911995928,2.7327600356534534,1,Trailing Stop,85,True
AMAT,2024-02-21,2024-02-26,195.12389501329005,199.6192004813121,2.0038211018265466,2,Trailing Stop,115,True
ABNB,2024-02-21,2024-02-23,151.02000427246094,154.44400329589845,1.9672486601577301,1,Trailing Stop,110,True
TSLA,2024-02-21,2024-02-26,194.0,200.2239990234375,2.9082469192976808,2,Trailing Stop,105,True
ENPH,2024-02-26,2024-02-28,121.73999786376953,119.30519790649414,-2.3,1,Stop Loss,175,True
PLTR,2024-02-26,2024-02-28,23.760000228881836,24.62400016784668,3.336363344452315,1,Trailing Stop,145,True
NET,2024-02-26,2024-02-28,100.55000305175781,98.53900299072265,-2.3,1,Stop Loss,115,True
ABNB,2024-02-27,2024-02-29,152.02999877929688,158.40599975585937,3.8939097729117167,1,Trailing Stop,95,True
AMAT,2024-02-29,2024-03-04,200.52651506261603,208.08426471304375,3.468952773187004,1,Trailing Stop,100,True
NVDA,2024-02-29,2024-03-04,79.95544705800646,86.10801796790997,7.394999072971127,1,Trailing Stop,90,True
UBER,2024-02-29,2024-03-04,79.5,81.61199951171874,2.356603159394636,1,Trailing Stop,85,True
ENPH,2024-03-05,2024-03-07,127.31999969482422,130.4239974975586,2.137949898032047,1,Trailing Stop,125,True
ABNB,2024-03-05,2024-03-07,160.10000610351562,164.32799682617187,2.340843573686411,1,Trailing Stop,85,True
INTC,2024-03-06,2024-03-08,45.07976813297767,44.08801323405216,-2.5,1,Stop Loss,100,True
MU,2024-03-06,2024-03-08,98.18737943868842,100.50584847337822,2.0612698983758193,1,Trailing Stop,85,True
AMAT,2024-03-06,2024-03-08,209.83592595979806,203.68773332917598,-3.2300000000000004,1,Stop Loss,85,True
INTC,2024-03-11,2024-03-13,44.59483001268361,43.702933412429935,-2.3,1,Stop Loss,110,True
AMD,2024-03-12,2024-03-14,198.72999572753906,194.75539581298827,-2.3,1,Stop Loss,145,True
CRWD,2024-03-12,2024-03-15,329.7300109863281,320.4645976776123,-3.1100000000000003,2,Stop Loss,115,True
AMAT,2024-03-12,2024-03-15,199.73927298894623,195.7444875291673,-2.3,2,Stop Loss,110,True
PLTR,2024-03-13,2024-03-15,24.829999923706055,24.333399925231934,-2.3,1,Stop Loss,145,True
FSLR,2024-03-13,2024-03-15,157.75,154.595,-2.3,1,Stop Loss,110,True
BILL,2024-03-13,2024-03-15,67.06999969482422,65.60787370147705,-2.4800000000000004,1,Stop Loss,85,True
AMD,2024-03-15,2024-03-19,193.2899932861328,189.42419342041015,-2.3,1,Stop Loss,180,True
MU,2024-03-15,2024-03-19,96.0932391732201,94.1713743897557,-2.3,1,Stop Loss,150,True
BILL,2024-03-15,2024-03-19,64.9000015258789,67.64079742431642,3.923106061630241,1,Trailing Stop,135,True
CRWD,2024-03-18,2024-03-20,318.1499938964844,326.40599975585934,2.295004248864201,1,Trailing Stop,155,True
ABNB,2024-03-18,2024-03-20,161.49000549316406,164.89800109863282,1.81034459690635,1,Trailing Stop,95,True
META,2024-03-18,2024-03-20,485.29799633874035,501.22769827376425,2.9824578001976523,1,Trailing Stop,85,True
TSM,2024-03-20,2024-03-22,139.2546301366023,136.46953753387024,-2.3,1,Stop Loss,140,True
QCOM,2024-03-20,2024-03-25,164.6039440512514,161.31186517022638,-2.3,2,Stop Loss,110,True
PYPL,2024-03-25,2024-04-01,66.58606596679505,64.93473153081852,-2.7800000000000002,3,Stop Loss,85,True
BA,2024-03-27,2024-04-02,192.0,187.46880000000002,-2.66,2,Stop Loss,120,True
BILL,2024-03-27,2024-04-01,67.01000213623047,65.66980209350587,-2.3,1,Stop Loss,85,True
COIN,2024-03-28,2024-04-02,261.8699951171875,256.5278472167969,-2.34,1,Stop Loss,125,True
NVDA,2024-03-28,2024-04-02,90.25295469319977,88.44789559933577,-2.3,1,Stop Loss,110,True
SHOP,2024-04-01,2024-04-03,76.61000061035156,78.75400085449219,2.498590558751321,1,Trailing Stop,110,True
PYPL,2024-04-02,2024-04-04,64.33128345751112,65.83181332214617,2.032504162809235,1,Trailing Stop,95,True
ENPH,2024-04-03,2024-04-05,120.58999633789062,117.62348242797852,-2.76,1,Stop Loss,130,True
RUN,2024-04-03,2024-04-05,12.59000015258789,12.313020149230956,-2.5,1,Stop Loss,115,True
MRVL,2024-04-05,2024-04-10,72.67762060933461,71.22406819714791,-2.3,2,Stop Loss,115,True
NET,2024-04-05,2024-04-10,96.5999984741211,94.66799850463867,-2.3,2,Stop Loss,110,True
AVGO,2024-04-05,2024-04-11,130.9694732891963,135.54342220796528,3.1923778831034646,3,Trailing Stop,105,True
RUN,2024-04-08,2024-04-10,11.880000114440918,12.207999992370606,2.460941706818528,1,Trailing Stop,140,True
MRVL,2024-04-09,2024-04-11,71.74355284214228,70.15802032433093,-2.51,1,Stop Loss,100,True
GE,2024-04-10,2024-04-16,155.1563270893319,150.50163727665196,-3.3,3,Stop Loss,85,True
NET,2024-04-11,2024-04-15,94.94000244140625,93.04120239257813,-2.3,1,Stop Loss,115,True
KLAC,2024-04-11,2024-04-17,674.1541650133108,660.6710817130446,-2.3,3,Stop Loss,95,True
TSLA,2024-04-11,2024-04-15,172.33999633789062,168.8931964111328,-2.3,1,Stop Loss,90,True
AMAT,2024-04-16,2024-04-18,202.80959196460608,198.75340012531396,-2.3,1,Stop Loss,90,True
DDOG,2024-04-16,2024-04-18,127.22799682617188,124.68343688964843,-2.3,1,Stop Loss,85,True
FSLR,2024-04-17,2024-04-19,178.47999572753906,174.91039581298827,-2.3,1,Stop Loss,145,True
DDOG,2024-04-18,2024-04-22,124.83000183105469,122.3334017944336,-2.3,1,Stop Loss,115,True
GE,2024-04-22,2024-04-24,156.184388033676,159.75475553970296,1.9859951311248454,1,Trailing Stop,120,True
BILL,2024-04-26,2024-05-01,62.939998626708984,64.4599967956543,2.114995554671493,2,Trailing Stop,115,True
FSLR,2024-04-26,2024-04-30,180.14999389648438,176.54699401855467,-2.3,1,Stop Loss,110,True
PLTR,2024-05-01,2024-05-03,22.600000381469727,23.431999588012697,3.381412356192466,1,Trailing Stop,130,True
DDOG,2024-05-01,2024-05-03,127.66000366210938,125.10680358886718,-2.3,1,Stop Loss,125,True
BILL,2024-05-01,2024-05-03,63.630001068115234,62.357401046752926,-2.3,1,Stop Loss,95,True
NVDA,2024-05-02,2024-05-06,87.7442309865165,91.28722298174495,3.7378631796008257,1,Trailing Stop,125,True
ADI,2024-05-02,2024-05-07,193.45183711358683,198.68469238442586,2.404991252043014,2,Trailing Stop,110,True
KLAC,2024-05-02,2024-05-06,684.5555112004093,703.2305948196916,2.4280597867855045,1,Trailing Stop,95,True
S,2024-05-06,2024-05-08,21.5,21.06355,-2.33,1,Stop Loss,100,True
LCID,2024-05-08,2024-05-10,27.0,26.46,-2.3,1,Stop Loss,125,True
NVDA,2024-05-08,2024-05-13,90.48283300975697,88.65507978295989,-2.3200000000000003,2,Stop Loss,85,True
TSM,2024-05-08,2024-05-10,139.6356007813998,145.54379952838167,3.931155030607976,1,Trailing Stop,85,True
S,2024-05-09,2024-05-14,21.3799991607666,21.931999588012694,2.2818542980069036,2,Trailing Stop,120,True
FSLR,2024-05-09,2024-05-13,197.0,192.4296,-2.62,1,Stop Loss,95,True
AVGO,2024-05-10,2024-05-14,132.37871030716437,135.0490608564014,1.7172054426583443,1,Trailing Stop,85,True
MU,2024-05-10,2024-05-15,122.1250082501532,126.11471624277584,2.9669049933248512,2,Trailing Stop,85,True
TSLA,2024-05-13,2024-05-15,174.5,178.9,2.221489971346708,1,Trailing Stop,165,True
ENPH,2024-05-13,2024-05-15,114.54000091552734,120.2040023803711,4.644998620194636,1,Trailing Stop,155,True
RUN,2024-05-13,2024-05-15,12.520000457763672,12.269600448608399,-2.3,1,Stop Loss,155,True
META,2024-05-14,2024-05-21,472.185627211796,462.74191466756,-2.3,4,Stop Loss,115,True
TSLA,2024-05-16,2024-05-21,173.5500030517578,184.21400451660156,5.844627644669891,2,Trailing Stop,105,True
BA,2024-05-16,2024-05-20,183.25,187.55400390625,2.0487060879945362,1,Trailing Stop,85,True
ROKU,2024-05-17,2024-05-21,61.18000030517578,59.956400299072264,-2.3,1,Stop Loss,85,True
PATH,2024-05-17,2024-05-21,20.3700008392334,19.96260082244873,-2.3,1,Stop Loss,85,True
CHWY,2024-05-20,2024-05-22,16.110000610351562,16.98999938964844,5.162437901656123,1,Trailing Stop,115,True
SMCI,2024-05-20,2024-05-22,88.9000015258789,90.71200103759766,1.7382446351154195,1,Trailing Stop,105,True
LCID,2024-05-20,2024-05-22,28.5,27.93,-2.3,1,Stop Loss,100,True
RUN,2024-05-21,2024-05-23,11.8100004196167,12.738000297546387,7.557746358655986,1,Trailing Stop,140,True
CFLT,2024-05-22,2024-05-24,32.25,31.605,-2.3,1,Stop Loss,90,True
RIVN,2024-05-24,2024-05-29,10.4399995803833,10.213451589488983,-2.4699999999999998,1,Stop Loss,150,True
TSLA,2024-05-24,2024-05-30,176.39999389648438,181.41599731445314,2.5435394509776845,2,Trailing Stop,135,True
SMCI,2024-05-24,2024-05-29,89.9000015258789,88.10200149536132,-2.3,1,Stop Loss,120,True
MRVL,2024-05-30,2024-06-03,75.8714366260065,74.35400789348637,-2.3,1,Stop Loss,110,True
AMD,2024-05-30,2024-06-03,166.64999389648438,163.31699401855468,-2.3,1,Stop Loss,95,True
AMD,2024-06-05,2024-06-10,165.4600067138672,162.15080657958984,-2.3,2,Stop Loss,105,True
MU,2024-06-07,2024-06-11,128.86062555738968,133.74045103243515,3.4869018980294904,1,Trailing Stop,95,True
RUN,2024-06-10,2024-06-12,13.989999771118164,16.02200050354004,14.224665944719058,1,Trailing Stop,140,True
COIN,2024-06-10,2024-06-12,242.92999267578125,259.1940063476562,6.3949385264178655,1,Trailing Stop,115,True
ENPH,2024-06-10,2024-06-12,129.38999938964844,139.1820037841797,7.267821656017914,1,Trailing Stop,115,True
TSLA,2024-06-12,2024-06-14,188.38999938964844,184.30193640289306,-2.4699999999999998,1,Stop Loss,120,True
NOW,2024-06-14,2024-06-20,144.6840057373047,147.69839782714843,1.78343145773612,2,Trailing Stop,115,True
PLTR,2024-06-14,2024-06-18,23.469999313354492,25.51399955749512,8.408991495272796,1,Trailing Stop,95,True
COIN,2024-06-17,2024-06-20,238.25,233.48499999999999,-2.3,1,Stop Loss,105,True
DDOG,2024-06-17,2024-06-24,117.0,119.58400268554686,1.9085493038862082,3,Trailing Stop,90,True
UBER,2024-06-17,2024-06-25,70.5999984741211,72.47200164794921,2.3515626264699065,4,Trailing Stop,85,True
MRVL,2024-06-18,2024-06-21,72.72877581113703,71.25238166217095,-2.33,1,Stop Loss,130,True
TSLA,2024-06-21,2024-06-26,184.97000122070312,195.20199584960938,5.231704904244231,2,Trailing Stop,95,True
TSM,2024-06-21,2024-06-27,167.0153477437282,170.97440483892362,2.070475018421827,3,Trailing Stop,85,True
PLTR,2024-06-24,2024-06-27,24.15999984741211,25.151999664306643,3.8059595329459066,2,Trailing Stop,120,True
AMAT,2024-06-25,2024-06-28,231.681039516761,236.64197513273922,1.841278210045035,2,Trailing Stop,135,True
KLAC,2024-06-25,2024-06-28,803.7733481807381,825.1156921569556,2.355268929297509,2,Trailing Stop,135,True
TSM,2024-06-25,2024-06-28,168.67148382080708,172.35616844089637,1.8845332338475271,2,Trailing Stop,130,True
CRWD,2024-06-27,2024-07-01,389.3299865722656,381.5433868408203,-2.3,1,Stop Loss,95,True
AAPL,2024-07-01,2024-07-05,214.4911377013164,222.66788908310744,3.512162809811443,2,Trailing Stop,85,True
ARM,2024-07-02,2024-07-05,162.4199981689453,178.60399475097657,9.664288119986958,1,Trailing Stop,115,True
CFLT,2024-07-02,2024-07-05,29.079999923706055,28.44023992538452,-2.5,1,Stop Loss,105,True
SHOP,2024-07-02,2024-07-05,66.26000213623047,67.6863998413086,1.8527281302307521,1,Trailing Stop,95,True
CRWD,2024-07-03,2024-07-08,387.8699951171875,380.11259521484374,-2.3,1,Stop Loss,105,True
S,2024-07-05,2024-07-09,20.219999313354492,19.8155993270874,-2.3,1,Stop Loss,110,True
CFLT,2024-07-05,2024-07-09,29.100000381469727,28.398690372276306,-2.71,1,Stop Loss,110,True
NVDA,2024-07-08,2024-07-10,130.29424856790877,134.0926225842602,2.6152276927801124,1,Trailing Stop,130,True
GE,2024-07-08,2024-07-12,162.27025130371263,158.99239222737762,-2.3200000000000003,3,Stop Loss,85,True
ROKU,2024-07-09,2024-07-11,63.470001220703125,61.527819183349614,-3.3600000000000003,1,Stop Loss,95,True
SNOW,2024-07-10,2024-07-12,139.0,136.22,-2.3,1,Stop Loss,110,True
S,2024-07-10,2024-07-15,20.3799991607666,21.543999099731444,5.411481780655079,2,Trailing Stop,110,True
MRVL,2024-07-10,2024-07-12,74.83713731969372,72.84646946698987,-2.96,1,Stop Loss,85,True
ARM,2024-07-12,2024-07-16,182.11000061035156,178.15821359710694,-2.4699999999999998,1,Stop Loss,130,True
NVDA,2024-07-12,2024-07-16,130.50412821022553,127.89404564602101,-2.3,1,Stop Loss,120,True
LRCX,2024-07-12,2024-07-17,105.366115108341,103.25879280617418,-2.3,2,Stop Loss,120,True
ARM,2024-07-16,2024-07-18,169.97999572753906,166.5803958129883,-2.3,1,Stop Loss,105,True
SNOW,2024-07-16,2024-07-18,134.0,131.32,-2.3,1,Stop Loss,100,True
BA,2024-07-16,2024-07-18,185.32000732421875,180.79819914550782,-2.74,1,Stop Loss,90,True
PLTR,2024-07-18,2024-07-22,28.309999465942383,27.743799476623536,-2.3,1,Stop Loss,110,True
BILL,2024-07-19,2024-07-24,54.0099983215332,52.92979835510254,-2.3,2,Stop Loss,105,True
INTC,2024-07-22,2024-07-24,32.75223342263411,32.09718875418143,-2.3,1,Stop Loss,160,True
LCID,2024-07-25,2024-07-29,35.400001525878906,34.692001495361325,-2.3,1,Stop Loss,165,True
RIVN,2024-07-25,2024-07-31,16.31999969482422,16.90399932861328,3.278429195524276,3,Trailing Stop,150,True
GE,2024-07-25,2024-07-29,165.7862896529935,170.13193663226082,2.3212342337615297,1,Trailing Stop,130,True
LCID,2024-07-29,2024-07-31,34.599998474121094,36.51999969482422,5.249136720740562,1,Trailing Stop,155,True
RUN,2024-07-30,2024-08-01,16.93000030517578,18.594000244140627,9.528705900590762,1,Trailing Stop,155,True
MS,2024-07-30,2024-08-02,98.94027170103799,96.96146626701723,-2.3,2,Stop Loss,85,True
ENPH,2024-07-31,2024-08-02,115.7699966430664,113.01467072296143,-2.6799999999999997,1,Stop Loss,130,True
SBUX,2024-08-02,2024-08-06,70.61289570387497,72.24984910797434,2.0182074432468617,1,Trailing Stop,105,True
PYPL,2024-08-06,2024-08-09,63.1989029444425,64.91892612500907,2.4216029083267765,2,Trailing Stop,120,True
NOW,2024-08-06,2024-08-08,161.1280059814453,157.9054458618164,-2.3,1,Stop Loss,115,True
META,2024-08-06,2024-08-09,500.6666011821778,512.7750817440458,2.118471800051637,2,Trailing Stop,110,True
PYPL,2024-08-13,2024-08-15,64.90994630862731,67.35229922238491,3.46267899243815,1,Trailing Stop,95,True
LRCX,2024-08-19,2024-08-22,86.73484833384485,84.1328028838295,-3.3,2,Stop Loss,115,True
KLAC,2024-08-19,2024-08-22,810.0200061073249,789.3644959515881,-2.8499999999999996,2,Stop Loss,90,True
FSLR,2024-08-19,2024-08-21,227.02000427246094,222.29798818359373,-2.38,1,Stop Loss,90,True
SMCI,2024-08-21,2024-08-23,62.9370002746582,61.25028866729736,-2.9800000000000004,1,Stop Loss,135,True
FSLR,2024-08-21,2024-08-23,222.0,229.42399902343752,3.044143704251134,1,Trailing Stop,115,True
CFLT,2024-08-21,2024-08-23,22.0,21.4786,-2.67,1,Stop Loss,110,True
SMCI,2024-08-23,2024-08-27,61.0,59.78,-2.3,1,Stop Loss,140,True
TSLA,2024-08-23,2024-08-27,218.75,213.696875,-2.6100000000000003,1,Stop Loss,120,True
AMAT,2024-08-23,2024-08-27,198.21502978239786,194.2507291867499,-2.3,1,Stop Loss,115,True
BILL,2024-08-26,2024-08-28,51.369998931884766,53.20120010375977,3.2647288494265387,1,Trailing Stop,140,True
CHWY,2024-08-27,2024-08-29,26.25,29.033999633789062,10.305712890624998,1,Trailing Stop,150,True
AVGO,2024-08-27,2024-08-29,157.7037910925091,154.54971527065894,-2.3,1,Stop Loss,135,True
PLTR,2024-08-27,2024-08-29,30.6200008392334,31.579999923706055,2.8352026719823265,1,Trailing Stop,125,True
RIVN,2024-08-29,2024-09-03,14.199999809265137,13.915999813079834,-2.3,1,Stop Loss,125,True
PLTR,2024-08-29,2024-09-03,31.049999237060547,30.428999252319336,-2.3,1,Stop Loss,120,True
CFLT,2024-08-29,2024-09-03,21.1200008392334,20.69760082244873,-2.3,1,Stop Loss,120,True
RUN,2024-08-30,2024-09-04,20.270000457763672,19.8646004486084,-2.3,1,Stop Loss,145,True
NVDA,2024-08-30,2024-09-04,115.96037175405029,113.64116431896927,-2.3,1,Stop Loss,135,True
FSLR,2024-08-30,2024-09-04,226.64999389648438,222.1169940185547,-2.3,1,Stop Loss,125,True
RUN,2024-09-04,2024-09-06,19.6299991607666,19.237399177551268,-2.3,1,Stop Loss,175,True
LCID,2024-09-04,2024-09-06,38.599998474121094,37.82799850463867,-2.3,1,Stop Loss,160,True
MRVL,2024-09-04,2024-09-06,69.39517069586545,68.00726728194813,-2.3,1,Stop Loss,135,True
ROKU,2024-09-09,2024-09-11,66.06999969482422,69.37399749755859,4.700753470554655,1,Trailing Stop,150,True
AXP,2024-09-11,2024-09-16,250.2400156284652,257.0847830027809,2.435280909060621,2,Trailing Stop,90,True
ADI,2024-09-13,2024-09-17,217.85953097133347,223.07115639687615,2.09219528395498,1,Trailing Stop,115,True
FSLR,2024-09-16,2024-09-18,233.36000061035156,248.00799865722658,5.976996061262972,1,Trailing Stop,110,True
ARM,2024-09-18,2024-09-20,144.99000549316406,142.09020538330077,-2.3,1,Stop Loss,120,True
CHWY,2024-09-23,2024-09-25,30.149999618530273,29.546999626159668,-2.3,1,Stop Loss,150,True
ENPH,2024-09-23,2024-09-25,117.5,115.14999999999999,-2.3,1,Stop Loss,120,True
ARM,2024-09-23,2024-09-25,142.27999877929688,148.2480041503906,3.894549776705608,1,Trailing Stop,95,True
ROKU,2024-09-24,2024-09-26,75.9000015258789,74.2757414932251,-2.4400000000000004,1,Stop Loss,100,True
