entry_date,entry_price,stop_loss,take_profit,sl_pct,tp_pct,pos_size,spy_regime,sector,score,exit_date,pnl_pct,reason,days,symbol
2023-02-03,116.06418434126306,113.74290065443779,123.318195862592,2.0,6.25,0.33,BULL,Energy_Oil,115,2023-02-06,-2.300000000000006,SL,1,CHRD
2023-01-31,217.2375305133442,212.89277990307733,227.59976071883074,2.0,4.77,0.33,BULL,Healthcare_MedDevices,120,2023-02-07,-2.3000000000000007,SL,5,RMD
2023-02-06,58.62382186832184,57.4513454309554,63.31372761778759,2.0,8.0,0.33,BULL,Energy_Oil,155,2023-02-07,-2.300000000000008,SL,1,MTDR
2023-02-08,9.166503978838529,8.974924045680803,9.834742118895857,2.09,7.29,0.33,BULL,Energy_Oil,155,2023-02-09,-2.3900000000000095,SL,1,PR
2023-02-08,33.97999954223633,33.3003995513916,36.07996351394654,2.0,6.18,0.33,BULL,Consumer_Travel,145,2023-02-09,-2.300000000000006,SL,1,PENN
2023-02-10,75.98999786376953,74.47019790649414,80.45820973815918,2.0,5.88,0.33,BULL,Technology,140,2023-02-13,-2.300000000000007,SL,1,OKTA
2023-02-14,15.100000381469727,14.798000373840331,16.308000411987305,2.0,8.0,0.33,BULL,Technology,155,2023-02-15,7.699999999999999,TP,1,PATH
2023-02-07,337.10193618596327,330.359897462244,364.07009108084037,2.0,8.0,0.33,BULL,Finance_Exchanges,140,2023-02-22,0.18032776181897947,MaxHold,10,MKTX
2023-02-10,187.36685453366803,183.61951744299466,202.35620289636148,2.0,8.0,0.33,BULL,Materials_Chemicals,145,2023-02-24,-2.3000000000000043,SL,9,KWR
2023-02-23,16.010000228881836,15.689800224304198,17.273189246940614,2.0,7.89,0.45,BEAR,Technology,175,2023-02-24,-2.300000000000006,SL,1,S
2023-02-27,73.9098765998435,72.43167906784663,76.86627166383724,2.0,4.0,0.45,BEAR,Consumer_Food,115,2023-03-01,3.6999999999999984,TP,2,JACK
2023-02-28,18.75,18.375,20.25,2.0,8.0,0.45,BEAR,Consumer_Travel,155,2023-03-01,-2.3,SL,1,DKNG
2023-02-16,117.1500015258789,114.80700149536132,126.52200164794922,2.0,8.0,0.33,BULL,Technology,115,2023-03-03,3.9680323814553944,MaxHold,10,QLYS
2023-03-02,6.0,5.88,6.48,2.0,8.0,0.45,BEAR,Healthcare_Services,130,2023-03-03,-2.3000000000000016,SL,1,CYH
2023-03-06,6.199999809265137,6.075999813079834,6.695999794006348,2.0,8.0,0.45,BEAR,Healthcare_Services,130,2023-03-07,-2.299999999999999,SL,1,CYH
2023-03-02,168.95260008675882,165.57354808502365,182.46880809369955,2.0,8.0,0.45,BEAR,Consumer_Food,110,2023-03-08,-2.2999999999999994,SL,4,WING
2023-03-08,77.13999938964844,75.59719940185546,81.75297135314942,2.0,5.98,0.45,BEAR,Healthcare_MedDevices,95,2023-03-10,-2.300000000000008,SL,2,EW
2023-03-09,62.38999938964844,61.142199401855464,67.38119934082032,2.0,8.0,0.45,BEAR,Technology,145,2023-03-10,-2.300000000000007,SL,1,COIN
2023-03-09,18.31999969482422,17.953599700927732,19.373399677276613,2.0,5.75,0.45,BEAR,Finance_Payments,135,2023-03-10,-2.3000000000000105,SL,1,GDOT
2023-03-13,67.02999877929688,65.68939880371093,72.14438768615723,2.0,7.63,0.45,BEAR,Finance_Payments,140,2023-03-15,-2.3000000000000123,SL,2,FOUR
2023-03-14,124.87999725341797,121.19603733444214,134.28346104660034,2.95,7.53,0.45,BEAR,Technology,135,2023-03-17,7.229999999999997,TP,3,CRWD
2023-03-17,24.162933018174353,23.679674357810867,25.895415315577456,2.0,7.17,0.45,BEAR,Energy_Midstream,150,2023-03-20,-2.299999999999995,SL,1,KNTK
2023-03-21,53.180673160260596,51.962835744890626,55.98329463580633,2.29,5.27,0.45,BEAR,Finance_Insurance,130,2023-03-22,-2.590000000000005,SL,1,HCI
2023-03-22,215.71011352539062,211.3959112548828,230.89610551757812,2.0,7.04,0.33,BULL,Healthcare_Pharma,100,2023-03-23,-2.3000000000000043,SL,1,ILMN
2023-03-24,16.469999313354492,16.1405993270874,17.78759925842285,2.0,8.0,0.45,BEAR,Technology,145,2023-03-27,-2.3000000000000105,SL,1,PATH
2023-03-14,40.97999954223633,39.34079956054688,44.25839950561524,4.0,8.0,0.45,BEAR,Healthcare_MedDevices,145,2023-03-28,-2.105753714093743,MaxHold,10,TNDM
2023-03-24,32.68000030517578,32.026400299072264,34.87936432571411,2.0,6.73,0.45,BEAR,Consumer_Staples,135,2023-03-31,6.429999999999987,TP,5,SFM
2023-03-29,217.0,212.0741,230.69269999999997,2.27,6.31,0.33,BULL,Technology,135,2023-03-31,6.009999999999988,TP,2,MDB
2023-04-03,10.656999588012695,10.443859596252441,11.50955955505371,2.0,8.0,0.33,BULL,Technology,135,2023-04-04,7.699999999999999,TP,1,SMCI
2023-03-28,83.31999969482422,81.65359970092773,86.65279968261719,2.0,4.0,0.33,BULL,Technology,130,2023-04-05,-2.300000000000008,SL,6,OKTA
2023-04-06,125.27197197570342,122.75400533899179,130.28285085473158,2.01,4.0,0.33,BULL,Energy_Refining,130,2023-04-10,-2.309999999999996,SL,1,MPC
2023-04-11,46.52000045776367,45.5896004486084,48.38080047607422,2.0,4.0,0.33,BULL,Semiconductors,135,2023-04-12,-2.2999999999999945,SL,1,ALGM
2023-04-06,26.12062383997737,25.59821136317782,28.20243756002356,2.0,7.97,0.33,BULL,Energy_Refining,135,2023-04-13,-2.3000000000000043,SL,4,CVI
2023-04-06,123.720693071768,121.24627921033263,129.23863598276884,2.0,4.46,0.33,BULL,Energy_Refining,130,2023-04-13,-2.300000000000005,SL,4,VLO
2023-04-14,19.579999923706055,19.188399925231934,20.3631999206543,2.0,4.0,0.33,BULL,Healthcare_Pharma,100,2023-04-18,-2.299999999999997,SL,2,EXEL
2023-04-14,37.290000915527344,36.5442008972168,38.78160095214844,2.0,4.0,0.33,BULL,Consumer_Food,115,2023-04-20,3.7,TP,4,EAT
2023-04-21,7.18213352676654,7.038490856231209,7.7567042089078635,2.0,8.0,0.33,BULL,Materials_Metals,140,2023-04-24,-2.3000000000000043,SL,1,AG
2023-04-14,191.88999938964844,188.05219940185546,202.53989435577395,2.0,5.55,0.33,BULL,Technology,100,2023-04-25,-2.3000000000000043,SL,7,WDAY
2023-04-19,40.781054037730634,39.965432956976024,43.25238591241711,2.0,6.06,0.33,BULL,Finance_Asset_Mgmt,125,2023-04-25,-2.2999999999999945,SL,4,BK
2023-04-25,17.440000534057617,17.091200523376465,18.835200576782228,2.0,8.0,0.33,BULL,Energy_Services,130,2023-04-26,-2.3000000000000016,SL,1,OII
2023-04-26,135.3800048828125,132.67240478515626,141.98654912109373,2.0,4.88,0.45,BEAR,Semiconductors,125,2023-04-27,-2.2999999999999927,SL,1,PI
2023-04-28,76.25062739519895,74.72561484729496,79.34640286744403,2.0,4.06,0.33,BULL,Finance_Asset_Mgmt,120,2023-05-01,3.7600000000000042,TP,1,ARES
2023-04-26,14.45336779451361,14.164300438623338,15.167364163562585,2.0,4.94,0.45,BEAR,Finance_Asset_Mgmt,95,2023-05-02,-2.300000000000005,SL,4,IVZ
2023-04-27,993.7686068897731,973.8932347519776,1059.456711805187,2.0,6.61,0.45,BEAR,Finance_Banks,135,2023-05-02,-2.3000000000000007,SL,3,FCNCA
2023-05-02,26.799999237060547,26.263999252319337,28.943999176025393,2.0,8.0,0.33,BULL,Healthcare_Services,145,2023-05-03,-2.299999999999996,SL,1,TDOC
2023-05-04,132.0500030517578,129.40900299072266,137.42443817596435,2.0,4.07,0.45,BEAR,Healthcare_MedDevices,130,2023-05-05,-2.3000000000000007,SL,1,IRTC
2023-05-04,148.97999572753906,143.97426787109376,155.2669515472412,3.36,4.22,0.45,BEAR,Technology,85,2023-05-05,3.9199999999999973,TP,1,SNOW
2023-05-05,69.55999755859375,68.16879760742188,72.3423974609375,2.0,4.0,0.45,BEAR,Healthcare_Services,100,2023-05-09,-2.2999999999999936,SL,2,THC
2023-05-08,17.530000686645508,17.179400672912596,18.238212714385988,2.0,4.04,0.33,BULL,Consumer_Food,130,2023-05-09,-2.3000000000000087,SL,1,HAIN
2023-05-08,75.10299682617188,73.60093688964844,80.39775810241699,2.0,7.05,0.33,BULL,Telecom,125,2023-05-09,-2.3,SL,1,LBRDK
2023-05-10,31.3700008392334,30.54496981716156,33.51257189655304,2.63,6.83,0.45,BEAR,Consumer_Food,130,2023-05-11,-2.9299999999999953,SL,1,BJRI
2023-05-10,23.173799109297473,22.710323127111522,24.10075107366937,2.0,4.0,0.45,BEAR,Energy_Midstream,85,2023-05-11,-2.300000000000007,SL,1,HESM
2023-05-12,33.7400016784668,33.06520164489746,35.271797754669194,2.0,4.54,0.33,BULL,Consumer_Staples,120,2023-05-16,-2.2999999999999927,SL,2,CHEF
2023-05-15,39.94750963123407,39.14855943860939,41.98483262242701,2.0,5.1,0.33,BULL,Semiconductors,90,2023-05-17,4.799999999999999,TP,2,MRVL
2023-05-17,96.15499877929688,94.23189880371093,100.00119873046876,2.0,4.0,0.45,BEAR,Technology,100,2023-05-18,-2.3000000000000043,SL,1,PANW
2023-05-10,36.40999984741211,35.68179985046387,39.191723835754395,2.0,7.64,0.45,BEAR,Consumer_Staples,115,2023-05-23,-2.2999999999999976,SL,9,SFM
2023-05-18,9.880000114440918,9.682400112152099,10.670400123596192,2.0,8.0,0.33,BULL,Healthcare_Pharma,150,2023-05-23,-2.3000000000000105,SL,3,EOLS
2023-05-23,13.770000457763672,13.494600448608399,14.320800476074218,2.0,4.0,0.33,BULL,Finance_Payments,120,2023-05-24,-2.299999999999999,SL,1,STNE
2023-05-25,59.470001220703125,58.28060119628906,64.22760131835938,2.0,8.0,0.45,BEAR,Technology,125,2023-05-26,-2.3000000000000007,SL,1,SHOP
