symbol,entry_date,exit_date,entry_price,exit_price,return_pct,rsi,accumulation,price_above_ma20,is_winner,is_loser,month
AMD,2025-12-23,2026-01-14,214.89999389648438,223.60000610351562,4.048400397452769,46.02262419615011,1.8352522460967378,0.4203237555254834,True,False,2025-12
AMD,2025-12-24,2026-01-15,215.0399932861328,227.9199981689453,5.989585790990204,40.01743356625852,1.6637646237275032,0.27699043490883274,True,False,2025-12
AMD,2025-12-26,2026-01-16,214.99000549316406,231.8300018310547,7.832920557986626,41.99435490965622,1.461104157787084,0.23615201841413871,True,False,2025-12
AMD,2025-12-29,2026-01-20,215.61000061035156,231.9199981689453,7.564583049219981,42.53313129076328,1.4140088807102764,0.5702301416507474,True,False,2025-12
AMD,2025-12-30,2026-01-21,215.33999633789062,249.8000030517578,16.002603928624524,43.629072756039534,1.5985281730500562,0.5479371330604912,True,False,2025-12
AMD,2025-12-31,2026-01-22,214.16000366210938,253.72999572753906,18.476835725059654,45.37015096204607,1.3333815283143173,0.022187022395628333,True,False,2025-12
AMD,2026-01-02,2026-01-23,223.47000122070312,259.67999267578125,16.203513338381587,56.55840936481476,1.6984527338733968,4.227495063361167,True,False,2026-01
TSLA,2025-12-22,2026-01-13,214.9499969482422,220.97000122070312,2.800653341674852,44.959212268196936,1.4795816855900223,0.4401693070485323,True,False,2025-12
TSLA,2025-12-23,2026-01-14,214.89999389648438,223.60000610351562,4.048400397452769,46.02262419615011,1.8352522460967378,0.4203237555254834,True,False,2025-12
TSLA,2025-12-24,2026-01-15,215.0399932861328,227.9199981689453,5.989585790990204,40.01743356625852,1.6637646237275032,0.27699043490883274,True,False,2025-12
TSLA,2025-12-26,2026-01-16,214.99000549316406,231.8300018310547,7.832920557986626,41.99435490965622,1.461104157787084,0.23615201841413871,True,False,2025-12
TSLA,2025-12-29,2026-01-20,215.61000061035156,231.9199981689453,7.564583049219981,42.53313129076328,1.4140088807102764,0.5702301416507474,True,False,2025-12
TSLA,2025-12-30,2026-01-21,215.33999633789062,249.8000030517578,16.002603928624524,43.629072756039534,1.5985281730500562,0.5479371330604912,True,False,2025-12
TSLA,2025-12-31,2026-01-22,214.16000366210938,253.72999572753906,18.476835725059654,45.37015096204607,1.3333815283143173,0.022187022395628333,True,False,2025-12
TSLA,2026-01-02,2026-01-23,223.47000122070312,259.67999267578125,16.203513338381587,56.55840936481476,1.6984527338733968,4.227495063361167,True,False,2026-01
QCOM,2025-11-03,2025-11-21,468.3699951171875,391.0899963378906,-16.4997757296475,58.74629207590983,1.4504700365902388,5.961627256751223,False,True,2025-11
QCOM,2025-11-05,2025-11-25,462.07000732421875,419.3999938964844,-9.234534324101734,55.982569442215464,1.4316522292713714,4.1293908283360015,False,True,2025-11
QCOM,2025-11-06,2025-11-26,445.9100036621094,426.5799865722656,-4.334959281265906,49.63013331777178,1.4371016505777283,0.37038818840596105,False,True,2025-11
QCOM,2025-12-10,2025-12-31,451.45001220703125,449.7200012207031,-0.38321208097226855,53.83011580095433,1.4593684179445288,6.433895595390959,False,True,2025-12
QCOM,2025-12-11,2026-01-02,446.8900146484375,438.07000732421875,-1.9736416198865694,54.18945392402861,1.6274747618877752,5.156900839304943,False,True,2025-12
QCOM,2025-12-12,2026-01-05,458.9599914550781,451.6700134277344,-1.588368956568903,56.10946878618568,1.6094557055924017,7.2780075583796915,False,True,2025-12
QCOM,2025-12-15,2026-01-06,475.30999755859375,432.9599914550781,-8.909975872808133,59.4489270920033,1.6320076978871971,10.185894930076502,False,True,2025-12
QCOM,2025-12-17,2026-01-08,467.260009765625,435.79998779296875,-6.732872772150225,54.11854114228566,1.6205684630479105,6.505411540986001,False,True,2025-12
ORCL,2025-11-03,2025-11-21,468.3699951171875,391.0899963378906,-16.4997757296475,58.74629207590983,1.4504700365902388,5.961627256751223,False,True,2025-11
ORCL,2025-11-05,2025-11-25,462.07000732421875,419.3999938964844,-9.234534324101734,55.982569442215464,1.4316522292713714,4.1293908283360015,False,True,2025-11
ORCL,2025-11-06,2025-11-26,445.9100036621094,426.5799865722656,-4.334959281265906,49.63013331777178,1.4371016505777283,0.37038818840596105,False,True,2025-11
ORCL,2025-12-10,2025-12-31,451.45001220703125,449.7200012207031,-0.38321208097226855,53.83011580095433,1.4593684179445288,6.433895595390959,False,True,2025-12
ORCL,2025-12-11,2026-01-02,446.8900146484375,438.07000732421875,-1.9736416198865694,54.18945392402861,1.6274747618877752,5.156900839304943,False,True,2025-12
ORCL,2025-12-12,2026-01-05,458.9599914550781,451.6700134277344,-1.588368956568903,56.10946878618568,1.6094557055924017,7.2780075583796915,False,True,2025-12
ORCL,2025-12-15,2026-01-06,475.30999755859375,432.9599914550781,-8.909975872808133,59.4489270920033,1.6320076978871971,10.185894930076502,False,True,2025-12
ORCL,2025-12-17,2026-01-08,467.260009765625,435.79998779296875,-6.732872772150225,54.11854114228566,1.6205684630479105,6.505411540986001,False,True,2025-12
TXN,2025-11-03,2025-11-21,468.3699951171875,391.0899963378906,-16.4997757296475,58.74629207590983,1.4504700365902388,5.961627256751223,False,True,2025-11
TXN,2025-11-05,2025-11-25,462.07000732421875,419.3999938964844,-9.234534324101734,55.982569442215464,1.4316522292713714,4.1293908283360015,False,True,2025-11
TXN,2025-11-06,2025-11-26,445.9100036621094,426.5799865722656,-4.334959281265906,49.63013331777178,1.4371016505777283,0.37038818840596105,False,True,2025-11
TXN,2025-12-10,2025-12-31,451.45001220703125,449.7200012207031,-0.38321208097226855,53.83011580095433,1.4593684179445288,6.433895595390959,False,True,2025-12
TXN,2025-12-11,2026-01-02,446.8900146484375,438.07000732421875,-1.9736416198865694,54.18945392402861,1.6274747618877752,5.156900839304943,False,True,2025-12
TXN,2025-12-12,2026-01-05,458.9599914550781,451.6700134277344,-1.588368956568903,56.10946878618568,1.6094557055924017,7.2780075583796915,False,True,2025-12
TXN,2025-12-15,2026-01-06,475.30999755859375,432.9599914550781,-8.909975872808133,59.4489270920033,1.6320076978871971,10.185894930076502,False,True,2025-12
TXN,2025-12-17,2026-01-08,467.260009765625,435.79998779296875,-6.732872772150225,54.11854114228566,1.6205684630479105,6.505411540986001,False,True,2025-12
MSFT,2025-11-03,2025-11-21,468.3699951171875,391.0899963378906,-16.4997757296475,58.74629207590983,1.4504700365902388,5.961627256751223,False,True,2025-11
MSFT,2025-11-05,2025-11-25,462.07000732421875,419.3999938964844,-9.234534324101734,55.982569442215464,1.4316522292713714,4.1293908283360015,False,True,2025-11
MSFT,2025-11-06,2025-11-26,445.9100036621094,426.5799865722656,-4.334959281265906,49.63013331777178,1.4371016505777283,0.37038818840596105,False,True,2025-11
MSFT,2025-12-10,2025-12-31,451.45001220703125,449.7200012207031,-0.38321208097226855,53.83011580095433,1.4593684179445288,6.433895595390959,False,True,2025-12
MSFT,2025-12-11,2026-01-02,446.8900146484375,438.07000732421875,-1.9736416198865694,54.18945392402861,1.6274747618877752,5.156900839304943,False,True,2025-12
MSFT,2025-12-12,2026-01-05,458.9599914550781,451.6700134277344,-1.588368956568903,56.10946878618568,1.6094557055924017,7.2780075583796915,False,True,2025-12
MSFT,2025-12-15,2026-01-06,475.30999755859375,432.9599914550781,-8.909975872808133,59.4489270920033,1.6320076978871971,10.185894930076502,False,True,2025-12
MSFT,2025-12-17,2026-01-08,467.260009765625,435.79998779296875,-6.732872772150225,54.11854114228566,1.6205684630479105,6.505411540986001,False,True,2025-12
AMAT,2025-11-03,2025-11-21,468.3699951171875,391.0899963378906,-16.4997757296475,58.74629207590983,1.4504700365902388,5.961627256751223,False,True,2025-11
AMAT,2025-11-05,2025-11-25,462.07000732421875,419.3999938964844,-9.234534324101734,55.982569442215464,1.4316522292713714,4.1293908283360015,False,True,2025-11
AMAT,2025-11-06,2025-11-26,445.9100036621094,426.5799865722656,-4.334959281265906,49.63013331777178,1.4371016505777283,0.37038818840596105,False,True,2025-11
AMAT,2025-12-10,2025-12-31,451.45001220703125,449.7200012207031,-0.38321208097226855,53.83011580095433,1.4593684179445288,6.433895595390959,False,True,2025-12
AMAT,2025-12-11,2026-01-02,446.8900146484375,438.07000732421875,-1.9736416198865694,54.18945392402861,1.6274747618877752,5.156900839304943,False,True,2025-12
AMAT,2025-12-12,2026-01-05,458.9599914550781,451.6700134277344,-1.588368956568903,56.10946878618568,1.6094557055924017,7.2780075583796915,False,True,2025-12
AMAT,2025-12-15,2026-01-06,475.30999755859375,432.9599914550781,-8.909975872808133,59.4489270920033,1.6320076978871971,10.185894930076502,False,True,2025-12
AMAT,2025-12-17,2026-01-08,467.260009765625,435.79998779296875,-6.732872772150225,54.11854114228566,1.6205684630479105,6.505411540986001,False,True,2025-12
MU,2025-11-03,2025-11-21,468.3699951171875,391.0899963378906,-16.4997757296475,58.74629207590983,1.4504700365902388,5.961627256751223,False,True,2025-11
MU,2025-11-05,2025-11-25,462.07000732421875,419.3999938964844,-9.234534324101734,55.982569442215464,1.4316522292713714,4.1293908283360015,False,True,2025-11
MU,2025-11-06,2025-11-26,445.9100036621094,426.5799865722656,-4.334959281265906,49.63013331777178,1.4371016505777283,0.37038818840596105,False,True,2025-11
MU,2025-12-10,2025-12-31,451.45001220703125,449.7200012207031,-0.38321208097226855,53.83011580095433,1.4593684179445288,6.433895595390959,False,True,2025-12
MU,2025-12-11,2026-01-02,446.8900146484375,438.07000732421875,-1.9736416198865694,54.18945392402861,1.6274747618877752,5.156900839304943,False,True,2025-12
MU,2025-12-12,2026-01-05,458.9599914550781,451.6700134277344,-1.588368956568903,56.10946878618568,1.6094557055924017,7.2780075583796915,False,True,2025-12
MU,2025-12-15,2026-01-06,475.30999755859375,432.9599914550781,-8.909975872808133,59.4489270920033,1.6320076978871971,10.185894930076502,False,True,2025-12
MU,2025-12-17,2026-01-08,467.260009765625,435.79998779296875,-6.732872772150225,54.11854114228566,1.6205684630479105,6.505411540986001,False,True,2025-12
CRM,2025-11-03,2025-11-21,468.3699951171875,391.0899963378906,-16.4997757296475,58.74629207590983,1.4504700365902388,5.961627256751223,False,True,2025-11
CRM,2025-11-05,2025-11-25,462.07000732421875,419.3999938964844,-9.234534324101734,55.982569442215464,1.4316522292713714,4.1293908283360015,False,True,2025-11
CRM,2025-11-06,2025-11-26,445.9100036621094,426.5799865722656,-4.334959281265906,49.63013331777178,1.4371016505777283,0.37038818840596105,False,True,2025-11
CRM,2025-12-10,2025-12-31,451.45001220703125,449.7200012207031,-0.38321208097226855,53.83011580095433,1.4593684179445288,6.433895595390959,False,True,2025-12
CRM,2025-12-11,2026-01-02,446.8900146484375,438.07000732421875,-1.9736416198865694,54.18945392402861,1.6274747618877752,5.156900839304943,False,True,2025-12
CRM,2025-12-12,2026-01-05,458.9599914550781,451.6700134277344,-1.588368956568903,56.10946878618568,1.6094557055924017,7.2780075583796915,False,True,2025-12
CRM,2025-12-15,2026-01-06,475.30999755859375,432.9599914550781,-8.909975872808133,59.4489270920033,1.6320076978871971,10.185894930076502,False,True,2025-12
CRM,2025-12-17,2026-01-08,467.260009765625,435.79998779296875,-6.732872772150225,54.11854114228566,1.6205684630479105,6.505411540986001,False,True,2025-12
CSCO,2025-11-03,2025-11-21,468.3699951171875,391.0899963378906,-16.4997757296475,58.74629207590983,1.4504700365902388,5.961627256751223,False,True,2025-11
CSCO,2025-11-05,2025-11-25,462.07000732421875,419.3999938964844,-9.234534324101734,55.982569442215464,1.4316522292713714,4.1293908283360015,False,True,2025-11
CSCO,2025-11-06,2025-11-26,445.9100036621094,426.5799865722656,-4.334959281265906,49.63013331777178,1.4371016505777283,0.37038818840596105,False,True,2025-11
CSCO,2025-12-10,2025-12-31,451.45001220703125,449.7200012207031,-0.38321208097226855,53.83011580095433,1.4593684179445288,6.433895595390959,False,True,2025-12
CSCO,2025-12-11,2026-01-02,446.8900146484375,438.07000732421875,-1.9736416198865694,54.18945392402861,1.6274747618877752,5.156900839304943,False,True,2025-12
CSCO,2025-12-12,2026-01-05,458.9599914550781,451.6700134277344,-1.588368956568903,56.10946878618568,1.6094557055924017,7.2780075583796915,False,True,2025-12
CSCO,2025-12-15,2026-01-06,475.30999755859375,432.9599914550781,-8.909975872808133,59.4489270920033,1.6320076978871971,10.185894930076502,False,True,2025-12
CSCO,2025-12-17,2026-01-08,467.260009765625,435.79998779296875,-6.732872772150225,54.11854114228566,1.6205684630479105,6.505411540986001,False,True,2025-12
WFC,2025-11-11,2025-12-02,193.1492462158203,181.4499053955078,-6.057150648799291,50.53488440806815,1.3041507839861106,0.8268247455265925,False,True,2025-11
WFC,2025-12-23,2026-01-14,189.2100067138672,183.13999938964844,-3.2080794402159283,55.202973568117066,1.5178013471562593,4.970582936125873,False,True,2025-12
WFC,2025-12-24,2026-01-15,188.61000061035156,187.0500030517578,-0.8271022499048399,53.90087855255651,1.3172500862732606,4.325171920960299,False,True,2025-12
WFC,2025-12-26,2026-01-16,190.52999877929688,186.22999572753906,-2.256864052541554,58.081549602455425,1.5492326243251433,5.088398668911173,False,True,2025-12
JPM,2025-11-11,2025-12-02,193.1492462158203,181.4499053955078,-6.057150648799291,50.53488440806815,1.3041507839861106,0.8268247455265925,False,True,2025-11
JPM,2025-12-23,2026-01-14,189.2100067138672,183.13999938964844,-3.2080794402159283,55.202973568117066,1.5178013471562593,4.970582936125873,False,True,2025-12
JPM,2025-12-24,2026-01-15,188.61000061035156,187.0500030517578,-0.8271022499048399,53.90087855255651,1.3172500862732606,4.325171920960299,False,True,2025-12
JPM,2025-12-26,2026-01-16,190.52999877929688,186.22999572753906,-2.256864052541554,58.081549602455425,1.5492326243251433,5.088398668911173,False,True,2025-12
MS,2025-11-11,2025-12-02,193.1492462158203,181.4499053955078,-6.057150648799291,50.53488440806815,1.3041507839861106,0.8268247455265925,False,True,2025-11
MS,2025-12-23,2026-01-14,189.2100067138672,183.13999938964844,-3.2080794402159283,55.202973568117066,1.5178013471562593,4.970582936125873,False,True,2025-12
MS,2025-12-24,2026-01-15,188.61000061035156,187.0500030517578,-0.8271022499048399,53.90087855255651,1.3172500862732606,4.325171920960299,False,True,2025-12
MS,2025-12-26,2026-01-16,190.52999877929688,186.22999572753906,-2.256864052541554,58.081549602455425,1.5492326243251433,5.088398668911173,False,True,2025-12
C,2025-11-11,2025-12-02,193.1492462158203,181.4499053955078,-6.057150648799291,50.53488440806815,1.3041507839861106,0.8268247455265925,False,True,2025-11
C,2025-12-23,2026-01-14,189.2100067138672,183.13999938964844,-3.2080794402159283,55.202973568117066,1.5178013471562593,4.970582936125873,False,True,2025-12
C,2025-12-24,2026-01-15,188.61000061035156,187.0500030517578,-0.8271022499048399,53.90087855255651,1.3172500862732606,4.325171920960299,False,True,2025-12
C,2025-12-26,2026-01-16,190.52999877929688,186.22999572753906,-2.256864052541554,58.081549602455425,1.5492326243251433,5.088398668911173,False,True,2025-12
NET,2025-11-11,2025-12-02,193.1492462158203,181.4499053955078,-6.057150648799291,50.53488440806815,1.3041507839861106,0.8268247455265925,False,True,2025-11
NET,2025-12-23,2026-01-14,189.2100067138672,183.13999938964844,-3.2080794402159283,55.202973568117066,1.5178013471562593,4.970582936125873,False,True,2025-12
NET,2025-12-24,2026-01-15,188.61000061035156,187.0500030517578,-0.8271022499048399,53.90087855255651,1.3172500862732606,4.325171920960299,False,True,2025-12
NET,2025-12-26,2026-01-16,190.52999877929688,186.22999572753906,-2.256864052541554,58.081549602455425,1.5492326243251433,5.088398668911173,False,True,2025-12
PYPL,2025-12-09,2025-12-30,220.94595336914062,196.69007873535156,-10.978193655017563,41.76066565659402,1.3286436925383696,3.8374829042275858,False,True,2025-12
PYPL,2025-12-10,2025-12-31,222.4220428466797,194.39613342285156,-12.600329115377736,43.39319629344026,1.785296023066851,4.8541007689225895,False,True,2025-12
AXP,2025-12-09,2025-12-30,220.94595336914062,196.69007873535156,-10.978193655017563,41.76066565659402,1.3286436925383696,3.8374829042275858,False,True,2025-12
AXP,2025-12-10,2025-12-31,222.4220428466797,194.39613342285156,-12.600329115377736,43.39319629344026,1.785296023066851,4.8541007689225895,False,True,2025-12
ZS,2025-12-09,2025-12-30,220.94595336914062,196.69007873535156,-10.978193655017563,41.76066565659402,1.3286436925383696,3.8374829042275858,False,True,2025-12
ZS,2025-12-10,2025-12-31,222.4220428466797,194.39613342285156,-12.600329115377736,43.39319629344026,1.785296023066851,4.8541007689225895,False,True,2025-12
SNOW,2025-12-09,2025-12-30,220.94595336914062,196.69007873535156,-10.978193655017563,41.76066565659402,1.3286436925383696,3.8374829042275858,False,True,2025-12
SNOW,2025-12-10,2025-12-31,222.4220428466797,194.39613342285156,-12.600329115377736,43.39319629344026,1.785296023066851,4.8541007689225895,False,True,2025-12
MA,2025-12-09,2025-12-30,220.94595336914062,196.69007873535156,-10.978193655017563,41.76066565659402,1.3286436925383696,3.8374829042275858,False,True,2025-12
MA,2025-12-10,2025-12-31,222.4220428466797,194.39613342285156,-12.600329115377736,43.39319629344026,1.785296023066851,4.8541007689225895,False,True,2025-12
GS,2025-12-09,2025-12-30,220.94595336914062,196.69007873535156,-10.978193655017563,41.76066565659402,1.3286436925383696,3.8374829042275858,False,True,2025-12
GS,2025-12-10,2025-12-31,222.4220428466797,194.39613342285156,-12.600329115377736,43.39319629344026,1.785296023066851,4.8541007689225895,False,True,2025-12
BAC,2025-12-09,2025-12-30,220.94595336914062,196.69007873535156,-10.978193655017563,41.76066565659402,1.3286436925383696,3.8374829042275858,False,True,2025-12
BAC,2025-12-10,2025-12-31,222.4220428466797,194.39613342285156,-12.600329115377736,43.39319629344026,1.785296023066851,4.8541007689225895,False,True,2025-12
DIS,2025-11-05,2025-11-25,38.380001068115234,35.83000183105469,-6.644083288416053,53.94202196517944,1.3891333123685776,0.3306920276317047,False,True,2025-11
DIS,2025-11-10,2025-12-01,38.45000076293945,40.0099983215332,4.057210735083715,55.28034035603519,1.9441487526158978,0.19544172752951955,True,False,2025-11
DIS,2025-12-04,2025-12-24,40.5,36.15999984741211,-10.716049759476274,56.774132363692466,1.5388741058673276,7.997118912309291,False,True,2025-12
DIS,2025-12-05,2025-12-26,41.40999984741211,36.20000076293945,-12.581499888120023,58.7351350509586,1.5507379276314128,9.81317573532084,False,True,2025-12
DIS,2025-12-09,2025-12-30,40.5,37.29999923706055,-7.901236451702354,52.14203625901404,1.4345855149979507,6.802388693289875,False,True,2025-12
DIS,2025-12-10,2025-12-31,40.779998779296875,36.900001525878906,-9.5144614260944,52.65466971316962,1.4673672618061326,7.131125837663427,False,True,2025-12
DIS,2025-12-11,2026-01-02,39.5099983215332,39.380001068115234,-0.3290236875234677,49.13285533665033,1.5513563835334743,3.5743732864850233,False,True,2025-12
DDOG,2025-12-23,2026-01-14,352.4200134277344,304.44000244140625,-13.61443991777348,57.633481623641224,1.9232554657082959,3.449393157338166,False,True,2025-12
DDOG,2025-12-24,2026-01-15,352.9800109863281,304.0899963378906,-13.850646814765707,56.705700255902016,2.1754544338443984,3.1078734589950394,False,True,2025-12
DDOG,2025-12-26,2026-01-16,353.79998779296875,296.1199951171875,-16.30299453530042,58.213570971193626,2.162920942593649,2.8026617151779036,False,True,2025-12
DDOG,2025-12-29,2026-01-20,353.1600036621094,290.3699951171875,-17.779478959626772,58.104564048116515,1.8449412551906008,2.126626592110398,False,True,2025-12
DDOG,2025-12-30,2026-01-21,352.510009765625,294.2300109863281,-16.532863511605182,59.87893658666094,1.9543586197790896,1.5033612578455857,False,True,2025-12
DDOG,2025-12-31,2026-01-22,349.989990234375,299.7300109863281,-14.36040476883058,56.94274799920884,1.7207440180470013,0.38491232748027726,False,True,2025-12
XOM,2025-10-29,2025-11-18,70.9503402709961,76.95819854736328,8.467694803745923,59.23697527997072,1.7705415463880785,2.2593687600566215,True,False,2025-10
XOM,2025-11-04,2025-11-24,71.93507385253906,75.8342056274414,5.42034860893483,59.6819036829305,1.3459589547235165,2.280525620101872,True,False,2025-11
XOM,2025-11-05,2025-11-25,71.71623992919922,75.91378021240234,5.852984327325419,57.891386074800046,1.3967286551335156,1.8419091146548292,True,False,2025-11
XOM,2025-11-06,2025-11-26,70.6618881225586,75.66510772705078,7.0805065324810155,53.67840645818369,1.4447617618414685,0.2681778432442782,True,False,2025-11
XOM,2025-11-07,2025-11-28,70.69172668457031,76.53048706054688,8.259467762089582,53.27728392108087,1.7652018485434093,0.0894314375335227,True,False,2025-11
XOM,2025-11-10,2025-12-01,71.70629119873047,75.63526916503906,5.4792653484470755,56.82821322168692,1.8235736502722764,1.1959849384695256,True,False,2025-11
XOM,2025-11-11,2025-12-02,71.32831573486328,76.46085357666016,7.195652650589973,54.541321158938416,1.4224787481380599,0.447535770557015,True,False,2025-11
XOM,2025-11-20,2025-12-11,75.03846740722656,78.84807586669922,5.076874023556846,59.455236085926515,1.799831038011348,2.2852870526815496,True,False,2025-11
XOM,2025-12-01,2025-12-19,75.63526916503906,78.00260162353516,3.1299319545362936,57.327299532804595,1.5538387438082655,1.3319435990745667,True,False,2025-12
XOM,2025-12-12,2026-01-05,77.38591003417969,75.58000183105469,-2.333639550568533,56.13081080417535,1.4257654864612839,0.33984742518072497,False,True,2025-12
XOM,2025-12-15,2026-01-06,77.83351135253906,75.2300033569336,-3.344970502246958,56.188278525878644,1.9130987689026915,0.9039473042479457,False,True,2025-12
XOM,2025-12-16,2026-01-07,77.13723754882812,74.72000122070312,-3.133682777523478,56.15312250659362,2.0547416207292986,0.016124402036937345,False,True,2025-12
XOM,2025-12-22,2026-01-13,77.69425201416016,75.47000122070312,-2.862825416031614,58.26641454361511,2.00716692118485,0.5969339845441091,False,True,2025-12
XOM,2025-12-23,2026-01-14,77.60472869873047,74.41000366210938,-4.116662850563327,58.59272448232172,1.6469989428223,0.3659796683005227,False,True,2025-12
XOM,2025-12-24,2026-01-15,77.60472869873047,75.25,-3.03425930122347,56.03904263406451,1.8502748919170573,0.2563544091130936,False,True,2025-12
XOM,2025-12-26,2026-01-16,77.74398803710938,75.19000244140625,-3.2851229531523853,51.67780595758911,1.8721974740079357,0.30157276812388667,False,True,2025-12
COP,2025-10-29,2025-11-18,70.9503402709961,76.95819854736328,8.467694803745923,59.23697527997072,1.7705415463880785,2.2593687600566215,True,False,2025-10
COP,2025-11-04,2025-11-24,71.93507385253906,75.8342056274414,5.42034860893483,59.6819036829305,1.3459589547235165,2.280525620101872,True,False,2025-11
COP,2025-11-05,2025-11-25,71.71623992919922,75.91378021240234,5.852984327325419,57.891386074800046,1.3967286551335156,1.8419091146548292,True,False,2025-11
COP,2025-11-06,2025-11-26,70.6618881225586,75.66510772705078,7.0805065324810155,53.67840645818369,1.4447617618414685,0.2681778432442782,True,False,2025-11
COP,2025-11-07,2025-11-28,70.69172668457031,76.53048706054688,8.259467762089582,53.27728392108087,1.7652018485434093,0.0894314375335227,True,False,2025-11
COP,2025-11-10,2025-12-01,71.70629119873047,75.63526916503906,5.4792653484470755,56.82821322168692,1.8235736502722764,1.1959849384695256,True,False,2025-11
COP,2025-11-11,2025-12-02,71.32831573486328,76.46085357666016,7.195652650589973,54.541321158938416,1.4224787481380599,0.447535770557015,True,False,2025-11
COP,2025-11-20,2025-12-11,75.03846740722656,78.84807586669922,5.076874023556846,59.455236085926515,1.799831038011348,2.2852870526815496,True,False,2025-11
COP,2025-12-01,2025-12-19,75.63526916503906,78.00260162353516,3.1299319545362936,57.327299532804595,1.5538387438082655,1.3319435990745667,True,False,2025-12
COP,2025-12-12,2026-01-05,77.38591003417969,75.58000183105469,-2.333639550568533,56.13081080417535,1.4257654864612839,0.33984742518072497,False,True,2025-12
COP,2025-12-15,2026-01-06,77.83351135253906,75.2300033569336,-3.344970502246958,56.188278525878644,1.9130987689026915,0.9039473042479457,False,True,2025-12
COP,2025-12-16,2026-01-07,77.13723754882812,74.72000122070312,-3.133682777523478,56.15312250659362,2.0547416207292986,0.016124402036937345,False,True,2025-12
COP,2025-12-22,2026-01-13,77.69425201416016,75.47000122070312,-2.862825416031614,58.26641454361511,2.00716692118485,0.5969339845441091,False,True,2025-12
COP,2025-12-23,2026-01-14,77.60472869873047,74.41000366210938,-4.116662850563327,58.59272448232172,1.6469989428223,0.3659796683005227,False,True,2025-12
COP,2025-12-24,2026-01-15,77.60472869873047,75.25,-3.03425930122347,56.03904263406451,1.8502748919170573,0.2563544091130936,False,True,2025-12
COP,2025-12-26,2026-01-16,77.74398803710938,75.19000244140625,-3.2851229531523853,51.67780595758911,1.8721974740079357,0.30157276812388667,False,True,2025-12
