accum,rsi,ma20,ma50,trades,avg_return,hold_days
2.1,50,-1,0,7,4.86651836351306,7
2.2,48,-5,-5,7,4.86651836351306,7
2.2,48,-5,0,7,4.86651836351306,7
2.2,48,-3,-5,7,4.86651836351306,7
2.2,48,-3,0,7,4.86651836351306,7
2.2,48,-2,-5,7,4.86651836351306,7
2.2,48,-2,0,7,4.86651836351306,7
2.2,48,-1,-5,7,4.86651836351306,7
2.2,48,-1,0,7,4.86651836351306,7
2.2,50,-5,-5,7,4.86651836351306,7
2.2,50,-5,0,7,4.86651836351306,7
2.2,50,-3,-5,7,4.86651836351306,7
2.2,50,-3,0,7,4.86651836351306,7
2.2,50,-2,-5,7,4.86651836351306,7
2.2,50,-2,0,7,4.86651836351306,7
2.2,50,-1,-5,7,4.86651836351306,7
2.2,50,-1,0,7,4.86651836351306,7
2.2,52,-5,-5,7,4.86651836351306,7
2.2,52,-5,0,7,4.86651836351306,7
2.2,52,-3,-5,7,4.86651836351306,7
2.2,52,-3,0,7,4.86651836351306,7
2.2,52,-2,-5,7,4.86651836351306,7
2.2,52,-2,0,7,4.86651836351306,7
2.2,52,-1,-5,7,4.86651836351306,7
2.2,52,-1,0,7,4.86651836351306,7
2.3,48,-5,-5,7,4.86651836351306,7
2.3,48,-5,0,7,4.86651836351306,7
2.3,48,-3,-5,7,4.86651836351306,7
2.3,48,-3,0,7,4.86651836351306,7
2.3,48,-2,-5,7,4.86651836351306,7
2.3,48,-2,0,7,4.86651836351306,7
2.3,48,-1,-5,7,4.86651836351306,7
2.3,48,-1,0,7,4.86651836351306,7
2.3,50,-5,-5,7,4.86651836351306,7
2.3,50,-5,0,7,4.86651836351306,7
2.3,50,-3,-5,7,4.86651836351306,7
2.3,50,-3,0,7,4.86651836351306,7
2.3,50,-2,-5,7,4.86651836351306,7
2.3,50,-2,0,7,4.86651836351306,7
2.3,50,-1,-5,7,4.86651836351306,7
2.3,50,-1,0,7,4.86651836351306,7
2.3,52,-5,-5,7,4.86651836351306,7
2.3,52,-5,0,7,4.86651836351306,7
2.3,52,-3,-5,7,4.86651836351306,7
2.3,52,-3,0,7,4.86651836351306,7
2.3,52,-2,-5,7,4.86651836351306,7
2.3,52,-2,0,7,4.86651836351306,7
2.3,52,-1,-5,7,4.86651836351306,7
2.3,52,-1,0,7,4.86651836351306,7
2.4,48,-5,-5,7,4.86651836351306,7
2.4,48,-5,0,7,4.86651836351306,7
2.4,48,-3,-5,7,4.86651836351306,7
2.4,48,-3,0,7,4.86651836351306,7
2.4,48,-2,-5,7,4.86651836351306,7
2.4,48,-2,0,7,4.86651836351306,7
2.4,48,-1,-5,7,4.86651836351306,7
2.4,48,-1,0,7,4.86651836351306,7
2.4,50,-5,-5,7,4.86651836351306,7
2.4,50,-5,0,7,4.86651836351306,7
2.4,50,-3,-5,7,4.86651836351306,7
2.4,50,-3,0,7,4.86651836351306,7
2.4,50,-2,-5,7,4.86651836351306,7
2.4,50,-2,0,7,4.86651836351306,7
2.4,50,-1,-5,7,4.86651836351306,7
2.4,50,-1,0,7,4.86651836351306,7
2.4,52,-5,-5,7,4.86651836351306,7
2.4,52,-5,0,7,4.86651836351306,7
2.4,52,-3,-5,7,4.86651836351306,7
2.4,52,-3,0,7,4.86651836351306,7
2.4,52,-2,-5,7,4.86651836351306,7
2.4,52,-2,0,7,4.86651836351306,7
2.4,52,-1,-5,7,4.86651836351306,7
2.4,52,-1,0,7,4.86651836351306,7
1.4,52,0,2,7,3.7419415035934875,21
1.4,52,1,0,7,3.7419415035934875,21
1.4,52,1,2,7,3.7419415035934875,21
1.4,52,2,0,7,3.7419415035934875,21
1.4,52,2,2,7,3.7419415035934875,21
1.4,52,3,-5,7,3.7419415035934875,21
1.4,52,3,0,7,3.7419415035934875,21
1.4,52,3,2,7,3.7419415035934875,21
1.5,52,0,2,7,3.7419415035934875,21
1.5,52,1,0,7,3.7419415035934875,21
1.5,52,1,2,7,3.7419415035934875,21
1.5,52,2,0,7,3.7419415035934875,21
1.5,52,2,2,7,3.7419415035934875,21
1.5,52,3,-5,7,3.7419415035934875,21
1.5,52,3,0,7,3.7419415035934875,21
1.5,52,3,2,7,3.7419415035934875,21
1.6,52,0,0,7,3.4267025478551605,10
1.7,52,0,0,7,3.4267025478551605,10
1.8,52,0,0,7,3.4267025478551605,10
1.9,52,0,-5,7,3.4267025478551605,10
1.9,52,0,0,7,3.4267025478551605,10
2.0,52,0,-5,7,3.4267025478551605,10
2.0,52,0,0,7,3.4267025478551605,10
2.1,52,0,-5,7,3.4267025478551605,10
2.1,52,0,0,7,3.4267025478551605,10
1.4,50,-5,2,7,2.3739030760309583,30
1.4,50,-3,2,7,2.3739030760309583,30
1.4,50,-2,2,7,2.3739030760309583,30
1.4,50,-1,2,7,2.3739030760309583,30
1.5,50,-5,2,7,2.3739030760309583,30
1.5,50,-3,2,7,2.3739030760309583,30
1.5,50,-2,2,7,2.3739030760309583,30
1.5,50,-1,2,7,2.3739030760309583,30
1.6,50,-5,2,7,2.3739030760309583,30
1.6,50,-3,2,7,2.3739030760309583,30
1.6,50,-2,2,7,2.3739030760309583,30
1.6,50,-1,2,7,2.3739030760309583,30
1.4,52,1,0,7,2.253149850693474,5
1.4,52,1,2,7,2.253149850693474,5
1.4,52,2,0,7,2.253149850693474,5
1.4,52,2,2,7,2.253149850693474,5
1.4,52,3,-5,7,2.253149850693474,5
1.4,52,3,0,7,2.253149850693474,5
1.4,52,3,2,7,2.253149850693474,5
1.5,52,1,0,7,2.253149850693474,5
1.5,52,1,2,7,2.253149850693474,5
1.5,52,2,0,7,2.253149850693474,5
1.5,52,2,2,7,2.253149850693474,5
1.5,52,3,-5,7,2.253149850693474,5
1.5,52,3,0,7,2.253149850693474,5
1.5,52,3,2,7,2.253149850693474,5
1.0,55,0,6,6,51.04686156990926,30
1.0,55,1,4,6,51.04686156990926,30
1.0,55,1,6,6,51.04686156990926,30
1.0,55,2,4,6,51.04686156990926,30
1.0,55,2,6,6,51.04686156990926,30
1.0,55,3,4,6,51.04686156990926,30
1.0,55,3,6,6,51.04686156990926,30
1.0,55,4,4,6,51.04686156990926,30
1.0,55,4,6,6,51.04686156990926,30
1.0,55,5,4,6,51.04686156990926,30
1.0,55,5,6,6,51.04686156990926,30
1.0,57,5,6,6,51.04686156990926,30
1.1,55,0,6,6,51.04686156990926,30
1.1,55,1,4,6,51.04686156990926,30
1.1,55,1,6,6,51.04686156990926,30
1.1,55,2,4,6,51.04686156990926,30
1.1,55,2,6,6,51.04686156990926,30
1.1,55,3,4,6,51.04686156990926,30
1.1,55,3,6,6,51.04686156990926,30
1.1,55,4,4,6,51.04686156990926,30
1.1,55,4,6,6,51.04686156990926,30
1.1,55,5,4,6,51.04686156990926,30
1.1,55,5,6,6,51.04686156990926,30
1.1,57,5,6,6,51.04686156990926,30
1.2,55,0,6,6,51.04686156990926,30
1.2,55,1,4,6,51.04686156990926,30
1.2,55,1,6,6,51.04686156990926,30
1.2,55,2,4,6,51.04686156990926,30
1.2,55,2,6,6,51.04686156990926,30
1.2,55,3,4,6,51.04686156990926,30
1.2,55,3,6,6,51.04686156990926,30
1.2,55,4,4,6,51.04686156990926,30
1.2,55,4,6,6,51.04686156990926,30
1.2,55,5,4,6,51.04686156990926,30
1.2,55,5,6,6,51.04686156990926,30
1.2,57,5,6,6,51.04686156990926,30
1.3,55,0,6,6,51.04686156990926,30
1.3,55,1,4,6,51.04686156990926,30
1.3,55,1,6,6,51.04686156990926,30
1.3,55,2,4,6,51.04686156990926,30
1.3,55,2,6,6,51.04686156990926,30
1.3,55,3,4,6,51.04686156990926,30
1.3,55,3,6,6,51.04686156990926,30
1.3,55,4,4,6,51.04686156990926,30
1.3,55,4,6,6,51.04686156990926,30
1.3,55,5,4,6,51.04686156990926,30
1.3,55,5,6,6,51.04686156990926,30
1.3,57,4,6,6,51.04686156990926,30
1.3,57,5,6,6,51.04686156990926,30
1.4,55,-5,4,6,51.04686156990926,30
1.4,55,-5,6,6,51.04686156990926,30
1.4,55,-3,4,6,51.04686156990926,30
1.4,55,-3,6,6,51.04686156990926,30
1.4,55,-2,4,6,51.04686156990926,30
1.4,55,-2,6,6,51.04686156990926,30
1.4,55,-1,4,6,51.04686156990926,30
1.4,55,-1,6,6,51.04686156990926,30
1.4,55,0,4,6,51.04686156990926,30
1.4,55,0,6,6,51.04686156990926,30
1.4,55,1,4,6,51.04686156990926,30
1.4,55,1,6,6,51.04686156990926,30
1.4,55,2,4,6,51.04686156990926,30
1.4,55,2,6,6,51.04686156990926,30
1.4,55,3,4,6,51.04686156990926,30
1.4,55,3,6,6,51.04686156990926,30
1.4,55,4,-5,6,51.04686156990926,30
1.4,55,4,0,6,51.04686156990926,30
1.4,55,4,2,6,51.04686156990926,30
1.4,55,4,4,6,51.04686156990926,30
1.4,55,4,6,6,51.04686156990926,30
1.4,55,5,-5,6,51.04686156990926,30
1.4,55,5,0,6,51.04686156990926,30
1.4,55,5,2,6,51.04686156990926,30
1.4,55,5,4,6,51.04686156990926,30
1.4,55,5,6,6,51.04686156990926,30
1.4,57,4,6,6,51.04686156990926,30
1.4,57,5,6,6,51.04686156990926,30
1.5,55,-5,4,6,51.04686156990926,30
1.5,55,-5,6,6,51.04686156990926,30
1.5,55,-3,4,6,51.04686156990926,30
1.5,55,-3,6,6,51.04686156990926,30
1.5,55,-2,4,6,51.04686156990926,30
1.5,55,-2,6,6,51.04686156990926,30
1.5,55,-1,4,6,51.04686156990926,30
1.5,55,-1,6,6,51.04686156990926,30
1.5,55,0,4,6,51.04686156990926,30
1.5,55,0,6,6,51.04686156990926,30
1.5,55,1,4,6,51.04686156990926,30
1.5,55,1,6,6,51.04686156990926,30
1.5,55,2,4,6,51.04686156990926,30
1.5,55,2,6,6,51.04686156990926,30
1.5,55,3,4,6,51.04686156990926,30
1.5,55,3,6,6,51.04686156990926,30
1.5,55,4,-5,6,51.04686156990926,30
1.5,55,4,0,6,51.04686156990926,30
1.5,55,4,2,6,51.04686156990926,30
1.5,55,4,4,6,51.04686156990926,30
1.5,55,4,6,6,51.04686156990926,30
1.5,55,5,-5,6,51.04686156990926,30
1.5,55,5,0,6,51.04686156990926,30
1.5,55,5,2,6,51.04686156990926,30
1.5,55,5,4,6,51.04686156990926,30
1.5,55,5,6,6,51.04686156990926,30
1.5,57,4,6,6,51.04686156990926,30
1.5,57,5,6,6,51.04686156990926,30
1.6,55,-5,4,6,51.04686156990926,30
1.6,55,-5,6,6,51.04686156990926,30
1.6,55,-3,4,6,51.04686156990926,30
1.6,55,-3,6,6,51.04686156990926,30
1.6,55,-2,4,6,51.04686156990926,30
1.6,55,-2,6,6,51.04686156990926,30
1.6,55,-1,4,6,51.04686156990926,30
1.6,55,-1,6,6,51.04686156990926,30
1.6,55,0,2,6,51.04686156990926,30
1.6,55,0,4,6,51.04686156990926,30
1.6,55,0,6,6,51.04686156990926,30
1.6,55,1,2,6,51.04686156990926,30
1.6,55,1,4,6,51.04686156990926,30
1.6,55,1,6,6,51.04686156990926,30
1.6,55,2,2,6,51.04686156990926,30
1.6,55,2,4,6,51.04686156990926,30
1.6,55,2,6,6,51.04686156990926,30
1.6,55,3,-5,6,51.04686156990926,30
1.6,55,3,0,6,51.04686156990926,30
1.6,55,3,2,6,51.04686156990926,30
1.6,55,3,4,6,51.04686156990926,30
1.6,55,3,6,6,51.04686156990926,30
1.6,55,4,-5,6,51.04686156990926,30
1.6,55,4,0,6,51.04686156990926,30
1.6,55,4,2,6,51.04686156990926,30
1.6,55,4,4,6,51.04686156990926,30
1.6,55,4,6,6,51.04686156990926,30
1.6,55,5,-5,6,51.04686156990926,30
1.6,55,5,0,6,51.04686156990926,30
1.6,55,5,2,6,51.04686156990926,30
1.6,55,5,4,6,51.04686156990926,30
1.6,55,5,6,6,51.04686156990926,30
1.6,57,4,6,6,51.04686156990926,30
1.6,57,5,6,6,51.04686156990926,30
1.7,55,-5,2,6,51.04686156990926,30
1.7,55,-5,4,6,51.04686156990926,30
1.7,55,-5,6,6,51.04686156990926,30
1.7,55,-3,2,6,51.04686156990926,30
1.7,55,-3,4,6,51.04686156990926,30
1.7,55,-3,6,6,51.04686156990926,30
1.7,55,-2,2,6,51.04686156990926,30
1.7,55,-2,4,6,51.04686156990926,30
1.7,55,-2,6,6,51.04686156990926,30
1.7,55,-1,2,6,51.04686156990926,30
1.7,55,-1,4,6,51.04686156990926,30
1.7,55,-1,6,6,51.04686156990926,30
1.7,55,0,2,6,51.04686156990926,30
1.7,55,0,4,6,51.04686156990926,30
1.7,55,0,6,6,51.04686156990926,30
1.7,55,1,2,6,51.04686156990926,30
1.7,55,1,4,6,51.04686156990926,30
1.7,55,1,6,6,51.04686156990926,30
1.7,55,2,2,6,51.04686156990926,30
1.7,55,2,4,6,51.04686156990926,30
1.7,55,2,6,6,51.04686156990926,30
1.7,55,3,-5,6,51.04686156990926,30
1.7,55,3,0,6,51.04686156990926,30
1.7,55,3,2,6,51.04686156990926,30
1.7,55,3,4,6,51.04686156990926,30
1.7,55,3,6,6,51.04686156990926,30
1.7,55,4,-5,6,51.04686156990926,30
1.7,55,4,0,6,51.04686156990926,30
1.7,55,4,2,6,51.04686156990926,30
1.7,55,4,4,6,51.04686156990926,30
1.7,55,4,6,6,51.04686156990926,30
1.7,55,5,-5,6,51.04686156990926,30
1.7,55,5,0,6,51.04686156990926,30
1.7,55,5,2,6,51.04686156990926,30
1.7,55,5,4,6,51.04686156990926,30
1.7,55,5,6,6,51.04686156990926,30
1.7,57,4,6,6,51.04686156990926,30
1.7,57,5,6,6,51.04686156990926,30
1.7,60,4,6,6,51.04686156990926,30
1.7,60,5,6,6,51.04686156990926,30
1.8,55,-5,2,6,51.04686156990926,30
1.8,55,-5,4,6,51.04686156990926,30
1.8,55,-5,6,6,51.04686156990926,30
1.8,55,-3,2,6,51.04686156990926,30
1.8,55,-3,4,6,51.04686156990926,30
1.8,55,-3,6,6,51.04686156990926,30
1.8,55,-2,2,6,51.04686156990926,30
1.8,55,-2,4,6,51.04686156990926,30
1.8,55,-2,6,6,51.04686156990926,30
1.8,55,-1,2,6,51.04686156990926,30
1.8,55,-1,4,6,51.04686156990926,30
1.8,55,-1,6,6,51.04686156990926,30
1.8,55,0,2,6,51.04686156990926,30
1.8,55,0,4,6,51.04686156990926,30
1.8,55,0,6,6,51.04686156990926,30
1.8,55,1,2,6,51.04686156990926,30
1.8,55,1,4,6,51.04686156990926,30
1.8,55,1,6,6,51.04686156990926,30
1.8,55,2,2,6,51.04686156990926,30
1.8,55,2,4,6,51.04686156990926,30
1.8,55,2,6,6,51.04686156990926,30
1.8,55,3,-5,6,51.04686156990926,30
1.8,55,3,0,6,51.04686156990926,30
1.8,55,3,2,6,51.04686156990926,30
1.8,55,3,4,6,51.04686156990926,30
1.8,55,3,6,6,51.04686156990926,30
1.8,55,4,-5,6,51.04686156990926,30
1.8,55,4,0,6,51.04686156990926,30
1.8,55,4,2,6,51.04686156990926,30
1.8,55,4,4,6,51.04686156990926,30
1.8,55,4,6,6,51.04686156990926,30
1.8,55,5,-5,6,51.04686156990926,30
1.8,55,5,0,6,51.04686156990926,30
1.8,55,5,2,6,51.04686156990926,30
1.8,55,5,4,6,51.04686156990926,30
1.8,55,5,6,6,51.04686156990926,30
1.8,57,4,6,6,51.04686156990926,30
1.8,57,5,6,6,51.04686156990926,30
1.8,60,4,6,6,51.04686156990926,30
1.8,60,5,6,6,51.04686156990926,30
1.9,55,-5,2,6,51.04686156990926,30
1.9,55,-5,4,6,51.04686156990926,30
1.9,55,-5,6,6,51.04686156990926,30
1.9,55,-3,2,6,51.04686156990926,30
1.9,55,-3,4,6,51.04686156990926,30
1.9,55,-3,6,6,51.04686156990926,30
1.9,55,-2,2,6,51.04686156990926,30
1.9,55,-2,4,6,51.04686156990926,30
1.9,55,-2,6,6,51.04686156990926,30
1.9,55,-1,2,6,51.04686156990926,30
1.9,55,-1,4,6,51.04686156990926,30
1.9,55,-1,6,6,51.04686156990926,30
1.9,55,0,2,6,51.04686156990926,30
1.9,55,0,4,6,51.04686156990926,30
1.9,55,0,6,6,51.04686156990926,30
1.9,55,1,2,6,51.04686156990926,30
1.9,55,1,4,6,51.04686156990926,30
1.9,55,1,6,6,51.04686156990926,30
1.9,55,2,2,6,51.04686156990926,30
1.9,55,2,4,6,51.04686156990926,30
1.9,55,2,6,6,51.04686156990926,30
1.9,55,3,-5,6,51.04686156990926,30
1.9,55,3,0,6,51.04686156990926,30
1.9,55,3,2,6,51.04686156990926,30
1.9,55,3,4,6,51.04686156990926,30
1.9,55,3,6,6,51.04686156990926,30
1.9,55,4,-5,6,51.04686156990926,30
1.9,55,4,0,6,51.04686156990926,30
1.9,55,4,2,6,51.04686156990926,30
1.9,55,4,4,6,51.04686156990926,30
1.9,55,4,6,6,51.04686156990926,30
1.9,55,5,-5,6,51.04686156990926,30
1.9,55,5,0,6,51.04686156990926,30
1.9,55,5,2,6,51.04686156990926,30
1.9,55,5,4,6,51.04686156990926,30
1.9,55,5,6,6,51.04686156990926,30
1.9,57,4,6,6,51.04686156990926,30
1.9,57,5,6,6,51.04686156990926,30
1.9,60,4,6,6,51.04686156990926,30
1.9,60,5,6,6,51.04686156990926,30
2.0,55,-5,2,6,51.04686156990926,30
2.0,55,-5,4,6,51.04686156990926,30
2.0,55,-5,6,6,51.04686156990926,30
2.0,55,-3,2,6,51.04686156990926,30
2.0,55,-3,4,6,51.04686156990926,30
2.0,55,-3,6,6,51.04686156990926,30
2.0,55,-2,2,6,51.04686156990926,30
2.0,55,-2,4,6,51.04686156990926,30
2.0,55,-2,6,6,51.04686156990926,30
2.0,55,-1,2,6,51.04686156990926,30
2.0,55,-1,4,6,51.04686156990926,30
2.0,55,-1,6,6,51.04686156990926,30
2.0,55,0,2,6,51.04686156990926,30
2.0,55,0,4,6,51.04686156990926,30
2.0,55,0,6,6,51.04686156990926,30
2.0,55,1,2,6,51.04686156990926,30
2.0,55,1,4,6,51.04686156990926,30
2.0,55,1,6,6,51.04686156990926,30
2.0,55,2,2,6,51.04686156990926,30
2.0,55,2,4,6,51.04686156990926,30
2.0,55,2,6,6,51.04686156990926,30
2.0,55,3,-5,6,51.04686156990926,30
2.0,55,3,0,6,51.04686156990926,30
2.0,55,3,2,6,51.04686156990926,30
2.0,55,3,4,6,51.04686156990926,30
2.0,55,3,6,6,51.04686156990926,30
2.0,55,4,-5,6,51.04686156990926,30
2.0,55,4,0,6,51.04686156990926,30
2.0,55,4,2,6,51.04686156990926,30
2.0,55,4,4,6,51.04686156990926,30
2.0,55,4,6,6,51.04686156990926,30
2.0,55,5,-5,6,51.04686156990926,30
2.0,55,5,0,6,51.04686156990926,30
2.0,55,5,2,6,51.04686156990926,30
2.0,55,5,4,6,51.04686156990926,30
2.0,55,5,6,6,51.04686156990926,30
2.0,57,4,6,6,51.04686156990926,30
2.0,57,5,6,6,51.04686156990926,30
2.0,60,4,6,6,51.04686156990926,30
2.0,60,5,6,6,51.04686156990926,30
2.1,55,-5,-5,6,51.04686156990926,30
2.1,55,-5,0,6,51.04686156990926,30
2.1,55,-5,2,6,51.04686156990926,30
2.1,55,-5,4,6,51.04686156990926,30
2.1,55,-5,6,6,51.04686156990926,30
2.1,55,-3,-5,6,51.04686156990926,30
2.1,55,-3,0,6,51.04686156990926,30
2.1,55,-3,2,6,51.04686156990926,30
2.1,55,-3,4,6,51.04686156990926,30
2.1,55,-3,6,6,51.04686156990926,30
2.1,55,-2,-5,6,51.04686156990926,30
2.1,55,-2,0,6,51.04686156990926,30
2.1,55,-2,2,6,51.04686156990926,30
2.1,55,-2,4,6,51.04686156990926,30
2.1,55,-2,6,6,51.04686156990926,30
2.1,55,-1,-5,6,51.04686156990926,30
2.1,55,-1,0,6,51.04686156990926,30
2.1,55,-1,2,6,51.04686156990926,30
2.1,55,-1,4,6,51.04686156990926,30
2.1,55,-1,6,6,51.04686156990926,30
2.1,55,0,-5,6,51.04686156990926,30
2.1,55,0,0,6,51.04686156990926,30
2.1,55,0,2,6,51.04686156990926,30
2.1,55,0,4,6,51.04686156990926,30
2.1,55,0,6,6,51.04686156990926,30
2.1,55,1,-5,6,51.04686156990926,30
2.1,55,1,0,6,51.04686156990926,30
2.1,55,1,2,6,51.04686156990926,30
2.1,55,1,4,6,51.04686156990926,30
2.1,55,1,6,6,51.04686156990926,30
2.1,55,2,-5,6,51.04686156990926,30
2.1,55,2,0,6,51.04686156990926,30
2.1,55,2,2,6,51.04686156990926,30
2.1,55,2,4,6,51.04686156990926,30
2.1,55,2,6,6,51.04686156990926,30
2.1,55,3,-5,6,51.04686156990926,30
2.1,55,3,0,6,51.04686156990926,30
2.1,55,3,2,6,51.04686156990926,30
2.1,55,3,4,6,51.04686156990926,30
2.1,55,3,6,6,51.04686156990926,30
2.1,55,4,-5,6,51.04686156990926,30
2.1,55,4,0,6,51.04686156990926,30
2.1,55,4,2,6,51.04686156990926,30
2.1,55,4,4,6,51.04686156990926,30
2.1,55,4,6,6,51.04686156990926,30
2.1,55,5,-5,6,51.04686156990926,30
2.1,55,5,0,6,51.04686156990926,30
2.1,55,5,2,6,51.04686156990926,30
2.1,55,5,4,6,51.04686156990926,30
2.1,55,5,6,6,51.04686156990926,30
2.1,57,4,-5,6,51.04686156990926,30
2.1,57,4,0,6,51.04686156990926,30
2.1,57,4,2,6,51.04686156990926,30
2.1,57,4,4,6,51.04686156990926,30
2.1,57,4,6,6,51.04686156990926,30
2.1,57,5,-5,6,51.04686156990926,30
2.1,57,5,0,6,51.04686156990926,30
2.1,57,5,2,6,51.04686156990926,30
2.1,57,5,4,6,51.04686156990926,30
2.1,57,5,6,6,51.04686156990926,30
2.1,60,4,-5,6,51.04686156990926,30
2.1,60,4,0,6,51.04686156990926,30
2.1,60,4,2,6,51.04686156990926,30
2.1,60,4,4,6,51.04686156990926,30
2.1,60,4,6,6,51.04686156990926,30
2.1,60,5,-5,6,51.04686156990926,30
2.1,60,5,0,6,51.04686156990926,30
2.1,60,5,2,6,51.04686156990926,30
2.1,60,5,4,6,51.04686156990926,30
2.1,60,5,6,6,51.04686156990926,30
2.2,55,-5,-5,6,51.04686156990926,30
2.2,55,-5,0,6,51.04686156990926,30
2.2,55,-5,2,6,51.04686156990926,30
2.2,55,-5,4,6,51.04686156990926,30
2.2,55,-5,6,6,51.04686156990926,30
2.2,55,-3,-5,6,51.04686156990926,30
2.2,55,-3,0,6,51.04686156990926,30
2.2,55,-3,2,6,51.04686156990926,30
2.2,55,-3,4,6,51.04686156990926,30
2.2,55,-3,6,6,51.04686156990926,30
2.2,55,-2,-5,6,51.04686156990926,30
2.2,55,-2,0,6,51.04686156990926,30
2.2,55,-2,2,6,51.04686156990926,30
2.2,55,-2,4,6,51.04686156990926,30
2.2,55,-2,6,6,51.04686156990926,30
2.2,55,-1,-5,6,51.04686156990926,30
2.2,55,-1,0,6,51.04686156990926,30
2.2,55,-1,2,6,51.04686156990926,30
2.2,55,-1,4,6,51.04686156990926,30
2.2,55,-1,6,6,51.04686156990926,30
2.2,55,0,-5,6,51.04686156990926,30
2.2,55,0,0,6,51.04686156990926,30
2.2,55,0,2,6,51.04686156990926,30
2.2,55,0,4,6,51.04686156990926,30
2.2,55,0,6,6,51.04686156990926,30
2.2,55,1,-5,6,51.04686156990926,30
2.2,55,1,0,6,51.04686156990926,30
2.2,55,1,2,6,51.04686156990926,30
2.2,55,1,4,6,51.04686156990926,30
2.2,55,1,6,6,51.04686156990926,30
2.2,55,2,-5,6,51.04686156990926,30
2.2,55,2,0,6,51.04686156990926,30
2.2,55,2,2,6,51.04686156990926,30
2.2,55,2,4,6,51.04686156990926,30
2.2,55,2,6,6,51.04686156990926,30
2.2,55,3,-5,6,51.04686156990926,30
2.2,55,3,0,6,51.04686156990926,30
2.2,55,3,2,6,51.04686156990926,30
2.2,55,3,4,6,51.04686156990926,30
2.2,55,3,6,6,51.04686156990926,30
2.2,55,4,-5,6,51.04686156990926,30
2.2,55,4,0,6,51.04686156990926,30
2.2,55,4,2,6,51.04686156990926,30
2.2,55,4,4,6,51.04686156990926,30
2.2,55,4,6,6,51.04686156990926,30
2.2,55,5,-5,6,51.04686156990926,30
2.2,55,5,0,6,51.04686156990926,30
2.2,55,5,2,6,51.04686156990926,30
2.2,55,5,4,6,51.04686156990926,30
2.2,55,5,6,6,51.04686156990926,30
2.2,57,-5,-5,6,51.04686156990926,30
2.2,57,-5,0,6,51.04686156990926,30
2.2,57,-5,2,6,51.04686156990926,30
2.2,57,-5,4,6,51.04686156990926,30
2.2,57,-5,6,6,51.04686156990926,30
2.2,57,-3,-5,6,51.04686156990926,30
2.2,57,-3,0,6,51.04686156990926,30
2.2,57,-3,2,6,51.04686156990926,30
2.2,57,-3,4,6,51.04686156990926,30
2.2,57,-3,6,6,51.04686156990926,30
2.2,57,-2,-5,6,51.04686156990926,30
2.2,57,-2,0,6,51.04686156990926,30
2.2,57,-2,2,6,51.04686156990926,30
2.2,57,-2,4,6,51.04686156990926,30
2.2,57,-2,6,6,51.04686156990926,30
2.2,57,-1,-5,6,51.04686156990926,30
2.2,57,-1,0,6,51.04686156990926,30
2.2,57,-1,2,6,51.04686156990926,30
2.2,57,-1,4,6,51.04686156990926,30
2.2,57,-1,6,6,51.04686156990926,30
2.2,57,0,-5,6,51.04686156990926,30
2.2,57,0,0,6,51.04686156990926,30
2.2,57,0,2,6,51.04686156990926,30
2.2,57,0,4,6,51.04686156990926,30
2.2,57,0,6,6,51.04686156990926,30
2.2,57,1,-5,6,51.04686156990926,30
2.2,57,1,0,6,51.04686156990926,30
2.2,57,1,2,6,51.04686156990926,30
2.2,57,1,4,6,51.04686156990926,30
2.2,57,1,6,6,51.04686156990926,30
2.2,57,2,-5,6,51.04686156990926,30
2.2,57,2,0,6,51.04686156990926,30
2.2,57,2,2,6,51.04686156990926,30
2.2,57,2,4,6,51.04686156990926,30
2.2,57,2,6,6,51.04686156990926,30
2.2,57,3,-5,6,51.04686156990926,30
2.2,57,3,0,6,51.04686156990926,30
2.2,57,3,2,6,51.04686156990926,30
2.2,57,3,4,6,51.04686156990926,30
2.2,57,3,6,6,51.04686156990926,30
2.2,57,4,-5,6,51.04686156990926,30
2.2,57,4,0,6,51.04686156990926,30
2.2,57,4,2,6,51.04686156990926,30
2.2,57,4,4,6,51.04686156990926,30
2.2,57,4,6,6,51.04686156990926,30
2.2,57,5,-5,6,51.04686156990926,30
2.2,57,5,0,6,51.04686156990926,30
2.2,57,5,2,6,51.04686156990926,30
2.2,57,5,4,6,51.04686156990926,30
2.2,57,5,6,6,51.04686156990926,30
2.2,60,-5,-5,6,51.04686156990926,30
2.2,60,-5,0,6,51.04686156990926,30
2.2,60,-5,2,6,51.04686156990926,30
2.2,60,-5,4,6,51.04686156990926,30
2.2,60,-5,6,6,51.04686156990926,30
2.2,60,-3,-5,6,51.04686156990926,30
2.2,60,-3,0,6,51.04686156990926,30
2.2,60,-3,2,6,51.04686156990926,30
2.2,60,-3,4,6,51.04686156990926,30
2.2,60,-3,6,6,51.04686156990926,30
2.2,60,-2,-5,6,51.04686156990926,30
2.2,60,-2,0,6,51.04686156990926,30
2.2,60,-2,2,6,51.04686156990926,30
2.2,60,-2,4,6,51.04686156990926,30
2.2,60,-2,6,6,51.04686156990926,30
2.2,60,-1,-5,6,51.04686156990926,30
2.2,60,-1,0,6,51.04686156990926,30
2.2,60,-1,2,6,51.04686156990926,30
2.2,60,-1,4,6,51.04686156990926,30
2.2,60,-1,6,6,51.04686156990926,30
2.2,60,0,-5,6,51.04686156990926,30
2.2,60,0,0,6,51.04686156990926,30
2.2,60,0,2,6,51.04686156990926,30
2.2,60,0,4,6,51.04686156990926,30
2.2,60,0,6,6,51.04686156990926,30
