symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,days_held,exit_reason,score
ROKU,2023-12-13,2023-12-15,103.9800033569336,101.90040328979492,-2.0,1,Stop Loss,125
LCID,2023-12-13,2023-12-15,46.0,51.279998779296875,11.478258215862772,1,Trailing Stop,120
TSLA,2023-12-13,2023-12-15,241.22000122070312,251.54800415039065,4.281569885342123,1,Trailing Stop,105
UBER,2023-12-14,2023-12-20,62.15999984741211,60.91679985046387,-2.0,3,Stop Loss,90
LULU,2023-12-15,2023-12-19,490.010009765625,505.46599121093755,3.1542174929661626,1,Trailing Stop,85
ARM,2023-12-19,2023-12-21,69.5,71.45999755859376,2.820140372077346,1,Trailing Stop,110
CFLT,2023-12-21,2023-12-26,24.5,24.009999999999998,-2.0,1,Stop Loss,150
PATH,2023-12-21,2023-12-26,25.260000228881836,25.795200729370116,2.118766807754582,1,Trailing Stop,130
FSLR,2023-12-21,2023-12-28,171.22999572753906,175.11000061035153,2.265960976245266,3,Trailing Stop,115
SMCI,2023-12-26,2023-12-28,29.799999237060547,29.203999252319335,-2.0,1,Stop Loss,175
SMCI,2024-01-02,2024-01-04,27.725000381469727,29.183400344848632,5.260234240983604,1,Trailing Stop,125
ENPH,2024-01-02,2024-01-04,126.81999969482422,124.28359970092774,-2.0,1,Stop Loss,115
PYPL,2024-01-02,2024-01-04,60.56000315683308,59.34880309369642,-2.0,1,Stop Loss,85
MU,2024-01-03,2024-01-05,82.84343907523571,81.186570293731,-2.0,1,Stop Loss,130
MRVL,2024-01-04,2024-01-08,58.17985686619815,62.87796959582607,8.0751534683776,1,Trailing Stop,150
SMCI,2024-01-04,2024-01-08,28.8799991607666,31.521599197387694,9.146814797036761,1,Trailing Stop,140
INTC,2024-01-04,2024-01-08,46.408458630710044,47.77416924332345,2.942805369772976,1,Trailing Stop,130
DXCM,2024-01-16,2024-01-18,123.0,127.0,3.2520325203252036,1,Trailing Stop,110
CRWD,2024-01-18,2024-01-22,285.0,298.6,4.771929824561411,1,Trailing Stop,105
SHOP,2024-01-19,2024-01-24,80.91000366210938,82.87000122070312,2.4224415645547914,2,Trailing Stop,120
PYPL,2024-01-26,2024-01-30,61.058848582575386,63.69275791958779,4.313722577736348,1,Trailing Stop,160
ARM,2024-01-29,2024-01-31,73.49800109863281,72.02804107666016,-2.0,1,Stop Loss,160
KLAC,2024-01-29,2024-01-31,584.7782623625862,573.0826971153346,-2.0,1,Stop Loss,130
LRCX,2024-01-29,2024-01-31,82.50641923767316,80.8562908529197,-2.0,1,Stop Loss,105
QCOM,2024-01-31,2024-02-05,135.1210769960145,138.0216617191918,2.1466560122688025,2,Trailing Stop,130
MU,2024-01-31,2024-02-06,85.42391518060617,83.71543687699405,-2.0,3,Stop Loss,95
AMD,2024-02-01,2024-02-05,173.7899932861328,178.7659942626953,2.8632264047388842,1,Trailing Stop,150
SNOW,2024-02-01,2024-02-05,208.63999938964844,218.26640319824216,4.613882207033466,1,Trailing Stop,120
PYPL,2024-02-01,2024-02-06,61.64748727840884,63.19590647493791,2.51173123980899,2,Trailing Stop,120
MRVL,2024-02-02,2024-02-06,67.25213706089028,65.90709431967247,-2.0,1,Stop Loss,115
RUN,2024-02-06,2024-02-08,15.359999656677246,15.67199993133545,2.0312518335413596,1,Trailing Stop,140
BILL,2024-02-06,2024-02-08,77.4800033569336,75.93040328979492,-2.0,1,Stop Loss,140
NET,2024-02-06,2024-02-08,81.9800033569336,89.26000213623047,8.880212833854632,1,Trailing Stop,125
AMD,2024-02-07,2024-02-09,170.3300018310547,174.14600524902343,2.2403589367384176,1,Trailing Stop,120
NFLX,2024-02-07,2024-02-13,56.05500030517578,54.93390029907226,-2.0,3,Stop Loss,100
LRCX,2024-02-07,2024-02-09,83.57662046165022,88.42799844377703,5.804707052438066,1,Trailing Stop,85
BILL,2024-02-08,2024-02-12,70.6500015258789,69.23700149536133,-2.0,1,Stop Loss,155
MRVL,2024-02-12,2024-02-14,67.32170004596898,68.7446402765775,2.113642747638425,1,Trailing Stop,130
UBER,2024-02-13,2024-02-15,74.5999984741211,80.41199798583985,7.790884223321999,1,Trailing Stop,95
CRWD,2024-02-13,2024-02-15,327.760009765625,336.314404296875,2.6099567599375826,1,Trailing Stop,85
ROKU,2024-02-14,2024-02-16,91.75,89.91499999999999,-2.0,1,Stop Loss,150
QCOM,2024-02-14,2024-02-20,148.67445404925797,144.46696699966398,-2.83,2,Stop Loss,105
LRCX,2024-02-14,2024-02-16,90.02634827975277,93.02726555161163,3.333376649393413,1,Trailing Stop,85
INTC,2024-02-20,2024-02-22,44.02081187474342,43.01713736399927,-2.28,1,Stop Loss,90
QCOM,2024-02-20,2024-02-22,143.71543047551742,148.07398666191418,3.0327684174033447,1,Trailing Stop,85
AMAT,2024-02-21,2024-02-26,195.1238798652765,199.61919745170937,2.303827491302786,2,Trailing Stop,115
ABNB,2024-02-21,2024-02-23,151.02000427246094,154.44400329589845,2.26724866015773,1,Trailing Stop,110
TSLA,2024-02-21,2024-02-26,194.0,200.2239990234375,3.2082469192976806,2,Trailing Stop,105
ENPH,2024-02-26,2024-02-28,121.73999786376953,119.30519790649414,-2.0,1,Stop Loss,175
PLTR,2024-02-26,2024-02-28,23.760000228881836,24.62400016784668,3.636363344452315,1,Trailing Stop,145
NET,2024-02-26,2024-02-28,100.55000305175781,98.53900299072265,-2.0,1,Stop Loss,115
ABNB,2024-02-27,2024-02-29,152.02999877929688,158.40599975585937,4.1939097729117165,1,Trailing Stop,95
AMAT,2024-02-29,2024-03-04,200.5265298511226,208.08426767074508,3.768946595362511,1,Trailing Stop,100
NVDA,2024-02-29,2024-03-04,79.95544705800646,86.10802424743417,7.6950069267502395,1,Trailing Stop,90
UBER,2024-02-29,2024-03-04,79.5,81.61199951171874,2.656603159394636,1,Trailing Stop,85
ENPH,2024-03-05,2024-03-07,127.31999969482422,130.4239974975586,2.4379498980320466,1,Trailing Stop,125
ABNB,2024-03-05,2024-03-07,160.10000610351562,164.32799682617187,2.640843573686411,1,Trailing Stop,85
INTC,2024-03-06,2024-03-08,45.07976813297767,44.08801323405216,-2.2,1,Stop Loss,100
MU,2024-03-06,2024-03-08,98.187394689769,100.5058642595714,2.361270076599746,1,Trailing Stop,85
AMAT,2024-03-06,2024-03-08,209.83591065651265,203.68771847427683,-2.93,1,Stop Loss,85
INTC,2024-03-11,2024-03-13,44.59482621316421,43.70292968890092,-2.0,1,Stop Loss,110
AMD,2024-03-12,2024-03-14,198.72999572753906,194.75539581298827,-2.0,1,Stop Loss,145
CRWD,2024-03-12,2024-03-15,329.7300109863281,320.4645976776123,-2.81,2,Stop Loss,115
AMAT,2024-03-12,2024-03-15,199.73925754680187,195.7444723958658,-2.0,2,Stop Loss,110
PLTR,2024-03-13,2024-03-15,24.829999923706055,24.333399925231934,-2.0,1,Stop Loss,145
FSLR,2024-03-13,2024-03-15,157.75,154.595,-2.0,1,Stop Loss,110
BILL,2024-03-13,2024-03-15,67.06999969482422,65.60787370147705,-2.18,1,Stop Loss,85
AMD,2024-03-15,2024-03-19,193.2899932861328,189.42419342041015,-2.0,1,Stop Loss,180
MU,2024-03-15,2024-03-19,96.0932470499314,94.17138210893278,-2.0,1,Stop Loss,150
BILL,2024-03-15,2024-03-19,64.9000015258789,67.64079742431642,4.223106061630241,1,Trailing Stop,135
CRWD,2024-03-18,2024-03-20,318.1499938964844,326.40599975585934,2.595004248864201,1,Trailing Stop,155
ABNB,2024-03-18,2024-03-20,161.49000549316406,164.89800109863282,2.11034459690635,1,Trailing Stop,95
META,2024-03-18,2024-03-20,485.29799633874035,501.2277228172583,3.2824628576044956,1,Trailing Stop,85
TSM,2024-03-20,2024-03-22,139.25461453860677,136.46952224783465,-2.0,1,Stop Loss,140
QCOM,2024-03-20,2024-03-25,164.6039440512514,161.31186517022638,-2.0,2,Stop Loss,110
PYPL,2024-03-25,2024-04-01,66.58606596679505,64.93473153081852,-2.48,3,Stop Loss,85
BA,2024-03-27,2024-04-02,192.0,187.46880000000002,-2.36,2,Stop Loss,120
BILL,2024-03-27,2024-04-01,67.01000213623047,65.66980209350587,-2.0,1,Stop Loss,85
COIN,2024-03-28,2024-04-02,261.8699951171875,256.5278472167969,-2.04,1,Stop Loss,125
NVDA,2024-03-28,2024-04-02,90.25295469319977,88.44789559933577,-2.0,1,Stop Loss,110
SHOP,2024-04-01,2024-04-03,76.61000061035156,78.75400085449219,2.7985905587513207,1,Trailing Stop,110
PYPL,2024-04-02,2024-04-04,64.33128345751112,65.83181332214617,2.3325041628092347,1,Trailing Stop,95
ENPH,2024-04-03,2024-04-05,120.58999633789062,117.62348242797852,-2.46,1,Stop Loss,130
RUN,2024-04-03,2024-04-05,12.59000015258789,12.313020149230956,-2.2,1,Stop Loss,115
MRVL,2024-04-05,2024-04-10,72.67760509170598,71.22405298987186,-2.0,2,Stop Loss,115
NET,2024-04-05,2024-04-10,96.5999984741211,94.66799850463867,-2.0,2,Stop Loss,110
AVGO,2024-04-05,2024-04-11,130.9694732891963,135.54339762772443,3.4923591151873774,3,Trailing Stop,105
RUN,2024-04-08,2024-04-10,11.880000114440918,12.207999992370606,2.7609417068185285,1,Trailing Stop,140
MRVL,2024-04-09,2024-04-11,71.74356055377969,70.15802786554116,-2.21,1,Stop Loss,100
GE,2024-04-10,2024-04-16,155.15631188957153,150.50162253288437,-3.0,3,Stop Loss,85
NET,2024-04-11,2024-04-15,94.94000244140625,93.04120239257813,-2.0,1,Stop Loss,115
KLAC,2024-04-11,2024-04-17,674.1541036500207,660.6710215770203,-2.0,3,Stop Loss,95
TSLA,2024-04-11,2024-04-15,172.33999633789062,168.8931964111328,-2.0,1,Stop Loss,90
AMAT,2024-04-16,2024-04-18,202.8095762325345,198.7533847078838,-2.0,1,Stop Loss,90
DDOG,2024-04-16,2024-04-18,127.22799682617188,124.68343688964843,-2.0,1,Stop Loss,85
FSLR,2024-04-17,2024-04-19,178.47999572753906,174.91039581298827,-2.0,1,Stop Loss,145
DDOG,2024-04-18,2024-04-22,124.83000183105469,122.3334017944336,-2.0,1,Stop Loss,115
GE,2024-04-22,2024-04-24,156.18437322433655,159.7547401292555,2.2859949630112055,1,Trailing Stop,120
BILL,2024-04-26,2024-05-01,62.939998626708984,64.4599967956543,2.4149955546714934,2,Trailing Stop,115
FSLR,2024-04-26,2024-04-30,180.14999389648438,176.54699401855467,-2.0,1,Stop Loss,110
PLTR,2024-05-01,2024-05-03,22.600000381469727,23.431999588012697,3.6814123561924657,1,Trailing Stop,130
DDOG,2024-05-01,2024-05-03,127.66000366210938,125.10680358886718,-2.0,1,Stop Loss,125
BILL,2024-05-01,2024-05-03,63.630001068115234,62.357401046752926,-2.0,1,Stop Loss,95
NVDA,2024-05-02,2024-05-06,87.7442309865165,91.28722298174495,4.0378631796008255,1,Trailing Stop,125
ADI,2024-05-02,2024-05-07,193.4518675409695,198.68469846990243,2.7049782436578056,2,Trailing Stop,110
KLAC,2024-05-02,2024-05-06,684.5554503045712,703.2305337906481,2.7280600100062062,1,Trailing Stop,95
S,2024-05-06,2024-05-08,21.5,21.06355,-2.03,1,Stop Loss,100
LCID,2024-05-08,2024-05-10,27.0,26.46,-2.0,1,Stop Loss,125
NVDA,2024-05-08,2024-05-13,90.48283300975697,88.65507978295989,-2.02,2,Stop Loss,85
TSM,2024-05-08,2024-05-10,139.6356160562191,145.54380258334552,4.2311458165141085,1,Trailing Stop,85
S,2024-05-09,2024-05-14,21.3799991607666,21.931999588012694,2.5818542980069035,2,Trailing Stop,120
FSLR,2024-05-09,2024-05-13,197.0,192.4296,-2.32,1,Stop Loss,95
AVGO,2024-05-10,2024-05-14,132.37871030716437,135.0490486320331,2.0171962082668955,1,Trailing Stop,85
MU,2024-05-10,2024-05-15,122.12501587520583,126.11471165758512,3.266894791200011,2,Trailing Stop,85
TSLA,2024-05-13,2024-05-15,174.5,178.9,2.5214899713467083,1,Trailing Stop,165
ENPH,2024-05-13,2024-05-15,114.54000091552734,120.2040023803711,4.944998620194636,1,Trailing Stop,155
RUN,2024-05-13,2024-05-15,12.520000457763672,12.269600448608399,-2.0,1,Stop Loss,155
META,2024-05-14,2024-05-21,472.1855971099574,462.74188516775826,-2.0,4,Stop Loss,115
TSLA,2024-05-16,2024-05-21,173.5500030517578,184.21400451660156,6.144627644669891,2,Trailing Stop,105
BA,2024-05-16,2024-05-20,183.25,187.55400390625,2.3487060879945365,1,Trailing Stop,85
ROKU,2024-05-17,2024-05-21,61.18000030517578,59.956400299072264,-2.0,1,Stop Loss,85
PATH,2024-05-17,2024-05-21,20.3700008392334,19.96260082244873,-2.0,1,Stop Loss,85
CHWY,2024-05-20,2024-05-22,16.110000610351562,16.98999938964844,5.462437901656123,1,Trailing Stop,115
SMCI,2024-05-20,2024-05-22,88.9000015258789,90.71200103759766,2.0382446351154195,1,Trailing Stop,105
LCID,2024-05-20,2024-05-22,28.5,27.93,-2.0,1,Stop Loss,100
RUN,2024-05-21,2024-05-23,11.8100004196167,12.738000297546387,7.8577463586559855,1,Trailing Stop,140
CFLT,2024-05-22,2024-05-24,32.25,31.605,-2.0,1,Stop Loss,90
RIVN,2024-05-24,2024-05-29,10.4399995803833,10.213451589488983,-2.17,1,Stop Loss,150
TSLA,2024-05-24,2024-05-30,176.39999389648438,181.41599731445314,2.843539450977685,2,Trailing Stop,135
SMCI,2024-05-24,2024-05-29,89.9000015258789,88.10200149536132,-2.0,1,Stop Loss,120
MRVL,2024-05-30,2024-06-03,75.8714366260065,74.35400789348637,-2.0,1,Stop Loss,110
AMD,2024-05-30,2024-06-03,166.64999389648438,163.31699401855468,-2.0,1,Stop Loss,95
AMD,2024-06-05,2024-06-10,165.4600067138672,162.15080657958984,-2.0,2,Stop Loss,105
MU,2024-06-07,2024-06-11,128.86062555738968,133.74046330995924,3.786911425784023,1,Trailing Stop,95
RUN,2024-06-10,2024-06-12,13.989999771118164,16.02200050354004,14.52466594471906,1,Trailing Stop,140
COIN,2024-06-10,2024-06-12,242.92999267578125,259.1940063476562,6.694938526417865,1,Trailing Stop,115
ENPH,2024-06-10,2024-06-12,129.38999938964844,139.1820037841797,7.567821656017914,1,Trailing Stop,115
TSLA,2024-06-12,2024-06-14,188.38999938964844,184.30193640289306,-2.17,1,Stop Loss,120
NOW,2024-06-14,2024-06-20,144.6840057373047,147.69839782714843,2.08343145773612,2,Trailing Stop,115
PLTR,2024-06-14,2024-06-18,23.469999313354492,25.51399955749512,8.708991495272796,1,Trailing Stop,95
COIN,2024-06-17,2024-06-20,238.25,233.48499999999999,-2.0,1,Stop Loss,105
DDOG,2024-06-17,2024-06-24,117.0,119.58400268554686,2.2085493038862083,3,Trailing Stop,90
UBER,2024-06-17,2024-06-25,70.5999984741211,72.47200164794921,2.6515626264699064,4,Trailing Stop,85
MRVL,2024-06-18,2024-06-21,72.72877581113703,71.25238166217095,-2.03,1,Stop Loss,130
TSLA,2024-06-21,2024-06-26,184.97000122070312,195.20199584960938,5.531704904244231,2,Trailing Stop,95
TSM,2024-06-21,2024-06-27,167.0153477437282,170.97440483892362,2.370475018421827,3,Trailing Stop,85
PLTR,2024-06-24,2024-06-27,24.15999984741211,25.151999664306643,4.105959532945906,2,Trailing Stop,120
AMAT,2024-06-25,2024-06-28,231.68102407197716,236.64195956259925,2.141278298683996,2,Trailing Stop,135
KLAC,2024-06-25,2024-06-28,803.7733481807381,825.1156921569556,2.6552689292975087,2,Trailing Stop,135
TSM,2024-06-25,2024-06-28,168.67148382080708,172.35616844089637,2.184533233847527,2,Trailing Stop,130
CRWD,2024-06-27,2024-07-01,389.3299865722656,381.5433868408203,-2.0,1,Stop Loss,95
AAPL,2024-07-01,2024-07-05,214.4911227279333,222.66788608843083,3.812168660643913,2,Trailing Stop,85
ARM,2024-07-02,2024-07-05,162.4199981689453,178.60399475097657,9.964288119986959,1,Trailing Stop,115
CFLT,2024-07-02,2024-07-05,29.079999923706055,28.44023992538452,-2.2,1,Stop Loss,105
SHOP,2024-07-02,2024-07-05,66.26000213623047,67.6863998413086,2.152728130230752,1,Trailing Stop,95
CRWD,2024-07-03,2024-07-08,387.8699951171875,380.11259521484374,-2.0,1,Stop Loss,105
S,2024-07-05,2024-07-09,20.219999313354492,19.8155993270874,-2.0,1,Stop Loss,110
CFLT,2024-07-05,2024-07-09,29.100000381469727,28.398690372276306,-2.41,1,Stop Loss,110
NVDA,2024-07-08,2024-07-10,130.29424856790877,134.0926225842602,2.915227692780112,1,Trailing Stop,130
GE,2024-07-08,2024-07-12,162.27025130371263,158.99239222737762,-2.02,3,Stop Loss,85
ROKU,2024-07-09,2024-07-11,63.470001220703125,61.527819183349614,-3.06,1,Stop Loss,95
SNOW,2024-07-10,2024-07-12,139.0,136.22,-2.0,1,Stop Loss,110
S,2024-07-10,2024-07-15,20.3799991607666,21.543999099731444,5.711481780655078,2,Trailing Stop,110
MRVL,2024-07-10,2024-07-12,74.83713731969372,72.84646946698987,-2.66,1,Stop Loss,85
ARM,2024-07-12,2024-07-16,182.11000061035156,178.15821359710694,-2.17,1,Stop Loss,130
NVDA,2024-07-12,2024-07-16,130.50415923151834,127.89407604688797,-2.0,1,Stop Loss,120
LRCX,2024-07-12,2024-07-17,105.36612274280218,103.25880028794613,-2.0,2,Stop Loss,120
ARM,2024-07-16,2024-07-18,169.97999572753906,166.5803958129883,-2.0,1,Stop Loss,105
SNOW,2024-07-16,2024-07-18,134.0,131.32,-2.0,1,Stop Loss,100
BA,2024-07-16,2024-07-18,185.32000732421875,180.79819914550782,-2.44,1,Stop Loss,90
PLTR,2024-07-18,2024-07-22,28.309999465942383,27.743799476623536,-2.0,1,Stop Loss,110
BILL,2024-07-19,2024-07-24,54.0099983215332,52.92979835510254,-2.0,2,Stop Loss,105
INTC,2024-07-22,2024-07-24,32.75223342263411,32.09718875418143,-2.0,1,Stop Loss,160
LCID,2024-07-25,2024-07-29,35.400001525878906,34.692001495361325,-2.0,1,Stop Loss,165
RIVN,2024-07-25,2024-07-31,16.31999969482422,16.90399932861328,3.5784291955242757,3,Trailing Stop,150
GE,2024-07-25,2024-07-29,165.78631971049904,170.13194264376193,2.6212192543096093,1,Trailing Stop,130
LCID,2024-07-29,2024-07-31,34.599998474121094,36.51999969482422,5.549136720740562,1,Trailing Stop,155
RUN,2024-07-30,2024-08-01,16.93000030517578,18.594000244140627,9.828705900590762,1,Trailing Stop,155
MS,2024-07-30,2024-08-02,98.94027170103799,96.96146626701723,-2.0,2,Stop Loss,85
ENPH,2024-07-31,2024-08-02,115.7699966430664,113.01467072296143,-2.38,1,Stop Loss,130
SBUX,2024-08-02,2024-08-06,70.61290333223633,72.24985063364662,2.3181985503533116,1,Trailing Stop,105
PYPL,2024-08-06,2024-08-09,63.1989029444425,64.91892612500907,2.7216029083267763,2,Trailing Stop,120
NOW,2024-08-06,2024-08-08,161.1280059814453,157.9054458618164,-2.0,1,Stop Loss,115
META,2024-08-06,2024-08-09,500.6666011821778,512.7749839802872,2.4184522733329805,2,Trailing Stop,110
PYPL,2024-08-13,2024-08-15,64.90994630862731,67.35229922238491,3.76267899243815,1,Trailing Stop,95
LRCX,2024-08-19,2024-08-22,86.73484833384485,84.1328028838295,-3.0,2,Stop Loss,115
KLAC,2024-08-19,2024-08-22,810.0199444975916,789.3644359129031,-2.55,2,Stop Loss,90
FSLR,2024-08-19,2024-08-21,227.02000427246094,222.29798818359373,-2.08,1,Stop Loss,90
SMCI,2024-08-21,2024-08-23,62.9370002746582,61.25028866729736,-2.68,1,Stop Loss,135
FSLR,2024-08-21,2024-08-23,222.0,229.42399902343752,3.3441437042511337,1,Trailing Stop,115
CFLT,2024-08-21,2024-08-23,22.0,21.4786,-2.37,1,Stop Loss,110
SMCI,2024-08-23,2024-08-27,61.0,59.78,-2.0,1,Stop Loss,140
TSLA,2024-08-23,2024-08-27,218.75,213.696875,-2.31,1,Stop Loss,120
AMAT,2024-08-23,2024-08-27,198.21502978239786,194.2507291867499,-2.0,1,Stop Loss,115
BILL,2024-08-26,2024-08-28,51.369998931884766,53.20120010375977,3.564728849426539,1,Trailing Stop,140
CHWY,2024-08-27,2024-08-29,26.25,29.033999633789062,10.605712890624998,1,Trailing Stop,150
AVGO,2024-08-27,2024-08-29,157.7037910925091,154.54971527065894,-2.0,1,Stop Loss,135
PLTR,2024-08-27,2024-08-29,30.6200008392334,31.579999923706055,3.1352026719823263,1,Trailing Stop,125
RIVN,2024-08-29,2024-09-03,14.199999809265137,13.915999813079834,-2.0,1,Stop Loss,125
PLTR,2024-08-29,2024-09-03,31.049999237060547,30.428999252319336,-2.0,1,Stop Loss,120
CFLT,2024-08-29,2024-09-03,21.1200008392334,20.69760082244873,-2.0,1,Stop Loss,120
RUN,2024-08-30,2024-09-04,20.270000457763672,19.8646004486084,-2.0,1,Stop Loss,145
NVDA,2024-08-30,2024-09-04,115.96036355880885,113.64115628763267,-2.0,1,Stop Loss,135
FSLR,2024-08-30,2024-09-04,226.64999389648438,222.1169940185547,-2.0,1,Stop Loss,125
RUN,2024-09-04,2024-09-06,19.6299991607666,19.237399177551268,-2.0,1,Stop Loss,175
LCID,2024-09-04,2024-09-06,38.599998474121094,37.82799850463867,-2.0,1,Stop Loss,160
MRVL,2024-09-04,2024-09-06,69.39516308502841,68.00725982332784,-2.0,1,Stop Loss,135
ROKU,2024-09-09,2024-09-11,66.06999969482422,69.37399749755859,5.000753470554655,1,Trailing Stop,150
AXP,2024-09-11,2024-09-16,250.24003082804967,257.0847860426978,2.7352758837179887,2,Trailing Stop,90
ADI,2024-09-13,2024-09-17,217.85953097133347,223.07115639687615,2.39219528395498,1,Trailing Stop,115
FSLR,2024-09-16,2024-09-18,233.36000061035156,248.00799865722658,6.276996061262972,1,Trailing Stop,110
ARM,2024-09-18,2024-09-20,144.99000549316406,142.09020538330077,-2.0,1,Stop Loss,120
CHWY,2024-09-23,2024-09-25,30.149999618530273,29.546999626159668,-2.0,1,Stop Loss,150
ENPH,2024-09-23,2024-09-25,117.5,115.14999999999999,-2.0,1,Stop Loss,120
ARM,2024-09-23,2024-09-25,142.27999877929688,148.2480041503906,4.194549776705608,1,Trailing Stop,95
ROKU,2024-09-24,2024-09-26,75.9000015258789,74.2757414932251,-2.14,1,Stop Loss,100
QCOM,2024-09-24,2024-09-26,161.79300304891538,169.16455074201826,4.556159756101579,1,Trailing Stop,85
ORCL,2024-09-24,2024-10-07,165.22923258278107,168.88676907043015,2.213613432972056,8,Trailing Stop,85
PLTR,2024-09-25,2024-09-30,37.2599983215332,36.51479835510254,-2.0,2,Stop Loss,100
SHOP,2024-09-26,2024-09-30,80.81999969482422,78.7105977027893,-2.61,1,Stop Loss,85
CRWD,2024-09-27,2024-10-01,284.0,278.32,-2.0,1,Stop Loss,125
MRVL,2024-09-30,2024-10-02,71.69440175961272,70.26051372442046,-2.0,1,Stop Loss,115
AVGO,2024-09-30,2024-10-02,170.16231456579885,166.75906827448287,-2.0,1,Stop Loss,105
SHOP,2024-09-30,2024-10-02,80.0,78.4,-2.0,1,Stop Loss,95
NVDA,2024-10-02,2024-10-04,120.87860561160097,124.17347878608221,2.7257703361239165,1,Trailing Stop,165
CRWD,2024-10-02,2024-10-04,279.0,289.847998046875,3.8881713429659417,1,Trailing Stop,120
MRVL,2024-10-02,2024-10-04,70.69906550216146,73.26306775570339,3.626642354223962,1,Trailing Stop,115
INTC,2024-10-03,2024-10-07,22.700000762939453,22.246000747680664,-2.0,1,Stop Loss,130
PATH,2024-10-04,2024-10-08,12.479999542236328,12.230399551391601,-2.0,1,Stop Loss,140
TSLA,2024-10-08,2024-10-10,243.82000732421875,238.94360717773438,-2.0,1,Stop Loss,160
NET,2024-10-08,2024-10-10,81.94000244140625,91.34000244140626,11.471808298665561,1,Trailing Stop,105
AMD,2024-10-11,2024-10-15,167.77000427246094,164.41460418701172,-2.0,1,Stop Loss,125
SMCI,2024-10-11,2024-10-15,48.18000030517578,46.27207229309082,-3.96,1,Stop Loss,95
INTC,2024-10-11,2024-10-15,23.579999923706055,23.035301925468445,-2.31,1,Stop Loss,85
ROKU,2024-10-15,2024-10-17,79.01000213623047,77.01104908218385,-2.53,1,Stop Loss,85
NVDA,2024-10-16,2024-10-21,139.2923118529861,142.787112272941,2.508968638300309,2,Trailing Stop,105
S,2024-10-16,2024-10-21,26.5,27.1,2.2641509433962317,2,Trailing Stop,100
CRWD,2024-10-16,2024-10-23,310.0,303.8,-2.0,4,Stop Loss,95
SNOW,2024-10-17,2024-10-22,120.0,117.6,-2.0,2,Stop Loss,130
ZS,2024-10-18,2024-10-23,188.55999755859375,184.78879760742188,-2.0,2,Stop Loss,125
LULU,2024-10-18,2024-10-22,291.42999267578125,301.87799072265625,3.5850798852053987,1,Trailing Stop,105
NET,2024-10-18,2024-10-22,90.16000366210938,88.35680358886718,-2.0,1,Stop Loss,85
ARM,2024-10-21,2024-10-23,150.4600067138672,147.45080657958985,-2.0,1,Stop Loss,125
ROKU,2024-10-22,2024-10-24,76.33000183105469,74.8034017944336,-2.0,1,Stop Loss,105
QCOM,2024-10-22,2024-10-24,164.77043829678834,161.47502953085257,-2.0,1,Stop Loss,90
TSM,2024-10-23,2024-10-25,195.69340070179263,200.60342928269114,2.509041471654253,1,Trailing Stop,95
MU,2024-10-24,2024-10-29,107.84598547787697,105.68906576831942,-2.0,2,Stop Loss,135
CRWD,2024-10-24,2024-10-28,305.2200012207031,299.11560119628905,-2.0,1,Stop Loss,120
ZS,2024-10-24,2024-10-29,185.3800048828125,189.42800292968752,2.1836217176895394,2,Trailing Stop,120
TSM,2024-10-25,2024-10-29,195.9884633459766,191.0299552233234,-2.53,1,Stop Loss,85
CRWD,2024-10-28,2024-10-30,303.239990234375,313.02880859375,3.2280763338005634,1,Trailing Stop,95
TSM,2024-10-29,2024-10-31,191.18857712430793,187.36480558182177,-2.0,1,Stop Loss,130
MU,2024-10-29,2024-10-31,105.77546744257937,103.65995809372778,-2.0,1,Stop Loss,85
RIVN,2024-10-30,2024-11-01,10.380000114440918,10.172400112152099,-2.0,1,Stop Loss,90
S,2024-11-01,2024-11-05,25.899999618530273,25.38199962615967,-2.0,1,Stop Loss,130
TSLA,2024-11-05,2024-11-07,284.6700134277344,296.73400268554684,4.237885512614767,1,Trailing Stop,140
CRWD,2024-11-05,2024-11-07,317.1700134277344,330.01000366210934,4.048298921959876,1,Trailing Stop,100
NET,2024-11-11,2024-11-13,92.88999938964844,97.91399841308593,5.4085467288714035,1,Trailing Stop,120
ABNB,2024-11-11,2024-11-13,135.64999389648438,132.93699401855469,-2.0,1,Stop Loss,120
SNOW,2024-11-11,2024-11-13,123.0,132.2719970703125,7.538209000254061,1,Trailing Stop,85
MRVL,2024-11-12,2024-11-15,91.09926829220188,89.15885387757798,-2.13,2,Stop Loss,95
NVDA,2024-11-12,2024-11-15,149.01895377365864,145.26367613856243,-2.52,2,Stop Loss,85
INTC,2024-11-13,2024-11-15,25.1200008392334,24.61760082244873,-2.0,1,Stop Loss,125
NET,2024-11-13,2024-11-15,94.45999908447266,91.84345710983277,-2.77,1,Stop Loss,115
PATH,2024-11-13,2024-11-15,13.579999923706055,13.307041925239563,-2.01,1,Stop Loss,110
MRVL,2024-11-14,2024-11-21,88.79813763560759,92.26478822522354,3.9039676753601684,4,Trailing Stop,110
MRVL,2024-11-18,2024-11-20,87.37361432976242,89.166713421204,2.052220347294006,1,Trailing Stop,145
TXN,2024-11-18,2024-11-20,198.12238586002974,194.15993814282913,-2.0,1,Stop Loss,140
INTC,2024-11-18,2024-11-20,24.5,24.009999999999998,-2.0,1,Stop Loss,125
NVDA,2024-11-19,2024-11-21,147.35954130772643,143.42504155481015,-2.67,1,Stop Loss,100
